Entry;log2FC;adj_p_value
r_3821g;-1.16961427065993;0.226731724960769
r_3829g;NaN;NaN
r_3837g;0.0813272997115944;0.846532932248073
r_3845g;-0.550161261293283;0.606962001869929
r_3853g;-0.550161261293283;0.606962001869929
r_3861g;-1.13090006238653;0.17756671338399
r_3869g;0.799406309757559;0.350603342533369
r_3877g;1.10777921299706;0.00159939316081862
r_3885g;NaN;NaN
r_3893g;NaN;NaN
r_39;-0.31716494515713;0
r_3901;NaN;NaN
r_3902;NaN;NaN
r_3903g;1.10777921299706;0.00159939316081862
r_3911g;1.22513469000603;0.251303280471537
r_3919g;-1.01716356094683;0.0421017250969335
r_3927;-1.68969552659346;0.0476047375243121
r_3928;-1.32738779334545;0.125022314093418
r_3929g;-1.39420692074217;0.0574798061694261
r_3937;-0.676328411720293;0.114888374848002
r_3938;-0.403377090334483;0.380944150924761
r_3939;NaN;NaN
r_3940;-1.10551093405579;0.0299517589716703
r_3941g;3.8035343467242;0.00049902410186152
r_3949g;-0.726707968628523;0.357155607575814
r_3957;0.0124905806036916;0.976245996592643
r_3958;-0.317164903583468;0
r_3959;-0.360196094232453;2.66025186643372e-19
r_3960;-0.360196094232453;2.66025186643372e-19
r_3961;-0.361840966145523;3.7500313085916e-18
r_3962;-0.360196094232453;2.66025186643372e-19
r_3987;NaN;NaN
r_399;2.74158586149678;0.0126778754056874
r_3996;NaN;NaN
r_4;NaN;NaN
r_40;-0.31716494515713;0
r_400;1.21845767550545;0.327419560948683
r_4005;NaN;NaN
r_402;0.353213094673824;0.730758122205014
r_4038;NaN;NaN
r_4039;0.165762779480683;0.630897445198893
r_4040;NaN;NaN
r_4042;NaN;NaN
r_4043;NaN;NaN
r_4044;NaN;NaN
r_4045;-0.576516569739654;0.0675555631122039
r_41;NaN;NaN
r_410;0.702419493538939;0.483431565765979
r_412;0.936627876366189;0.622603957961706
r_42;-0.31716494515713;0
r_43;NaN;NaN
r_436;NaN;NaN
r_437;NaN;NaN
r_438;0.497333808787627;0
r_439;0.497333808787627;0
r_44;NaN;NaN
r_440;NaN;NaN
r_443;NaN;NaN
r_445;-0.544720072940658;0.0123990710384439
r_446;1.924986089699;1.08672563813306e-05
r_447;NaN;NaN
r_448;2.28949805974644;3.61810784045486e-09
r_449;0.599171136089437;0.215979304040635
r_45;NaN;NaN
r_450;0.764861227522178;0.226731724960769
r_451;1.34806833646782;0
r_452;-0.22628638861754;5.97842052108889e-60
r_453;-0.317164945157139;0
r_457;NaN;NaN
r_458;NaN;NaN
r_459;-0.410923891190152;0.462523129074362
r_460;NaN;NaN
r_461;NaN;NaN
r_462;-0.317164932671432;0
r_463;0.676906739578191;0.2578004716132
r_465;-0.741183638776211;0.387322434428622
r_466;-0.303986189368459;0
r_467;-0.306256112073946;0
r_468;0.0704138163169561;0.886588842957499
r_469;-0.224892249133719;0.366782659687057
r_470;1.9849304336393;4.06754721169491e-09
r_471;-0.304979877154193;0
r_472;-0.302310408829005;0.163769325934042
r_473;0.0704138163169561;0.886588842957499
r_475;-1.15767397054754;0.2578004716132
r_476;-0.3165789234302;0
r_477;-0.318102313122531;0
r_478;NaN;NaN
r_479;NaN;NaN
r_480;NaN;NaN
r_481;0.426331738439035;0.671824278038891
r_482;NaN;NaN
r_483;0.426331738439036;0.671824278038891
r_484;NaN;0.123582403989569
r_485;NaN;NaN
r_486;0.0922308029183361;0
r_487;NaN;NaN
r_488;-2.44856576593426e-07;0.956973125024128
r_490;0.00110958692155257;0.000439126682480597
r_491;0.482151713392595;0.126303273675974
r_492;0.419755864799754;0.786861987459929
r_493;NaN;NaN
r_494;NaN;NaN
r_495;0.66205432092808;0.00175627522394598
r_496;-0.336380963910626;0
r_497;0.735277292495086;0.000174746664221077
r_499;-2.68500280681456;0
r_5;-0.317164945157127;0
r_500;NaN;NaN
r_501;-2.92095614762197;0.0485282342184758
r_502;-0.488253254554725;0
r_503;-0.338843145601938;1.11140110031517e-11
r_504;-0.311540829480293;1.24597747759631e-08
r_505;1.34856844467494;0
r_506;-0.177328105283204;0.769575779969622
r_507;-0.177328105283205;0.769575779969622
r_508;-0.177328105283204;0.769575779969622
r_509;-0.311540829480293;1.24597747759631e-08
r_510;0.598458096065246;0.10232482546363
r_511;0.592488465300095;0.126303273675974
r_512;NaN;NaN
r_514;-0.306596621925109;0
r_515;0.025369410227066;0.94704242024773
r_518;NaN;NaN
r_519;NaN;NaN
r_520;NaN;NaN
r_521;NaN;NaN
r_522;NaN;NaN
r_523;NaN;NaN
r_524;NaN;NaN
r_525;NaN;NaN
r_526;1.0151462173286;0.065043932080456
r_527;-0.755620423508284;0.416422676739433
r_528;0.772356743887793;0.295547378142097
r_529;-0.352719358766159;0.0811373186870125
r_530;NaN;NaN
r_531;NaN;NaN
r_532;NaN;NaN
r_533;NaN;NaN
r_534;0.360348311260246;0.375660819984896
r_535;NaN;NaN
r_536;-0.317164945157105;0
r_537;-0.317164945157105;0
r_538;-0.317164945157105;0
r_539;NaN;NaN
r_540;NaN;NaN
r_541;NaN;NaN
r_542;-0.301766114870297;0
r_543;NaN;NaN
r_544;-0.526339272104896;0.441165706471356
r_545;-0.301766114870297;0
r_547;-0.318335503947362;0
r_548;-0.32075670342352;0
r_549;-0.302741360731727;0
r_550;3.24978459925844;0.0096489834587779
r_551;NaN;NaN
r_552;0.286056156124271;0.754585066352176
r_553;NaN;NaN
r_554;NaN;NaN
r_555;NaN;NaN
r_556;-0.901904571743491;0.0759676220755005
r_557;NaN;NaN
r_558;-0.304339563607513;0
r_559;0.176797010009883;0.744620587241212
r_560;-0.30060334624551;0
r_561;-0.901904571743491;0.0759676220755005
r_562;-0.841350503196903;0.251833758211306
r_563;-0.317164945157105;0
r_564;-0.317164945157105;0
r_565;-0.284917739339379;0
r_566;0.593297744505548;0
r_568;-0.353818385201902;0.279970652430373
r_569;-0.295658953826884;0
r_57;0.172225301032136;0.258127649304453
r_570;-0.306241420818888;0
r_571;-1.15872155836153;0.0705333658056109
r_572;NaN;NaN
r_573;NaN;NaN
r_574;NaN;NaN
r_575;NaN;NaN
r_576u;NaN;NaN
r_577u;NaN;NaN
r_578u;NaN;NaN
r_579u;NaN;NaN
r_58;NaN;NaN
r_580u;NaN;NaN
r_581u;NaN;NaN
r_582u;NaN;NaN
r_583u;NaN;NaN
r_584u;NaN;NaN
r_585u;NaN;NaN
r_586u;NaN;NaN
r_587u;NaN;NaN
r_588u;NaN;NaN
r_589u;NaN;NaN
r_590u;NaN;NaN
r_591u;NaN;NaN
r_592u;NaN;NaN
r_593u;NaN;NaN
r_594u;NaN;NaN
r_595u;NaN;NaN
r_596;NaN;NaN
r_597;NaN;NaN
r_598;NaN;NaN
r_599;NaN;NaN
r_6;NaN;NaN
r_60;-0.321310147952594;0
r_600;NaN;NaN
r_601;NaN;NaN
r_602;NaN;NaN
r_603;NaN;NaN
r_604;NaN;NaN
r_605;NaN;NaN
r_606;NaN;NaN
r_607;NaN;NaN
r_608;NaN;NaN
r_609;NaN;NaN
r_61;-0.321310147952594;0
r_610;NaN;NaN
r_611;NaN;NaN
r_612;NaN;NaN
r_613;NaN;NaN
r_614;NaN;NaN
r_615;NaN;NaN
r_616;NaN;NaN
r_617;NaN;NaN
r_618;NaN;NaN
r_619;NaN;NaN
r_620;NaN;NaN
r_621;NaN;NaN
r_622;NaN;NaN
r_623;NaN;NaN
r_624;NaN;NaN
r_625;NaN;NaN
r_626;NaN;NaN
r_627;NaN;NaN
r_628;NaN;NaN
r_629;NaN;NaN
r_63;-0.337925906844646;2.7894189461e-11
r_630;NaN;NaN
r_631;NaN;NaN
r_632;NaN;NaN
r_633;NaN;NaN
r_634;NaN;NaN
r_635;NaN;NaN
r_636;NaN;NaN
r_637;NaN;NaN
