"UniProt_Entry","log2FC_OBEe_vs_PARe","adj_p_value_OBEe_vs_PARe"
"Q6C4L7",1.50673616283905,0.00601417327086376
"Q6C4L4",0.327599933166154,0.274626335391866
"Q6C4L0",0.0513567876612677,0.859700247887498
"Q6C4K9",-0.0920382616342759,0.61506445096983
"Q6C4K7",0.224477700254163,0.228330427367859
"Q6C4K4",-0.327788466969242,0.120336468884209
"Q6C4K2",0.0988585768401707,0.627224435520032
"Q6C4K0",-0.245123917659785,0.517343331544165
"Q6C4J8",-0.149889268864981,0.584222353270566
"Q6C4J6",0.192101781962289,0.208528090418668
"Q6C4J2",-0.211115675296854,0.318075980061262
"Q6C4J1",-1.02216897928013,0.113341896552487
"Q6C4I1",0.187628799991325,0.499342905636914
"Q6C4I0",-0.15409539369059,0.105638179379795
"Q6C4H9",-0.290433412297173,0.432742015162122
"Q6C4H8",0.337180047264221,0.227293625225049
"B5FVF5",-0.40068030050212,0.17735226427825
"A0A371C9J0",0.303111320788201,0.0384522674323616
"Q6C6I8",0.207636553862783,0.113465266265713
"Q6C6I4",0.40190775423154,0.0790231905576945
"A0A371C9J8",0.251034374190341,0.228479205880009
"Q6C6G7",0.173823476503327,0.154696489590451
"Q6C6G0",-0.690934221656832,0.0423141759561246
"Q6C6F7",-0.874661428336896,0.0508523367704035
"Q6C6F5",1.06219933560342,0.025144763976981
"Q6C6F3",0.57539958606477,0.114002233443841
"Q6C6F0",-0.502138159427816,0.0637127887562598
"Q6C6E9",0.223599125113987,0.339139867947181
"Q6C6E8",-0.389315457557877,0.19987914850684
"Q6C6E7",-0.25334043499868,0.305239722457547
"Q6CDA8",-0.242160254092638,0.217248310411686
"Q6CDA7",0.19838036297024,0.174318477538966
"Q6CDA6",-0.222452997214814,0.426038500206071
"Q6CDA3",0.304881492838323,0.118809896660041
"Q6CDA1",-0.364759931744993,0.128608586525373
"Q6CD96",-0.576634437484196,0.239953737978855
"Q6CD95",0.509131827427742,0.196251760604539
"Q6CD93",0.0773644316028777,0.581871775512399
"Q6CD92",-0.166362334014435,0.268889247832021
"Q6CD89",0.60310469352719,0.0731319827592809
"Q6C207",0.144514714645998,0.19086073212875
"Q6CD87",0.456581436696498,0.0685827647211264
"Q6CD84",0.336387427712677,0.605910242618324
"Q6CD83",0.567709599222709,0.309135696214002
"Q6CD80",1.08505696131812,0.0537118288465312
"Q6CD78",-0.155829503518077,0.523141125698697
"Q6C0C5",0.0210731361945716,0.796604236972523
"Q6CC90",-0.351136022606068,0.163782337286192
"Q6CC88",-0.181168253826686,0.2184880232291
"Q6CFP9",0.654747446871123,0.0155344250468886
"Q6CFP5",0.490024850166592,0.0217147179996711
"Q6CFP4",-0.832863601984023,0.018780790917526
"W0TYP7",0.16521893476861,0.447229973708325
"Q6CFN8",0.491243628037086,0.0433139780833311
"Q6CFN7",0.884904558130598,0.227919754600422
"Q6CFN6",-0.197354432355112,0.242031446764014
"Q6CFM9",-0.385334468668039,0.0823458915557562
"Q6CFM6",0.419162710521134,0.164865484702259
"Q6CFM1",0.784318262490372,0.070390002623924
"Q6CFM0",-0.28574501221152,0.0631459898341763
"Q6CFL5",-0.431292416449824,0.148195145530821
"Q6CFL3",-0.139780474427702,0.119118327396918
"Q6CFL2",-0.863991228701055,0.0345733971589584
"Q6CFL0",-0.783055987040182,0.168134051373393
"Q6CET3",0.0488188677722604,0.320660350344217
"Q6CET0",-0.102643159268517,0.331291851739079
"Q6CES9",-0.673842982394937,0.372102586110678
"Q6CES6",-0.826225778904257,0.0111144262261761
"Q6CES4",0.392977715366181,0.12068327844212
"Q6CES1",-0.257613897157711,0.0844637069966306
"Q6CES0",-0.012390555562655,0.930470554444636
"Q6CER8",-0.610221986256378,0.212058194535456
"Q6CER6",-0.182725585871374,0.328201995499794
"Q6CER4",-1.25111013079863,0.147680583907396
"Q6CER2",-0.224722163310094,0.617244419919127
"Q6CER0",-0.222704992840796,0.120895296607024
"Q6CEQ4",-0.493330712773657,0.0320319719767877
"Q6CEQ0",-0.212169164465576,0.212058194535456
"Q6CEP9",0.364328849984844,0.104515740757004
"Q6CEP8",0.69867117521298,0.0225483590994566
"Q6CEP7",0.368273061199881,0.0287813680875094
"Q6CEP4",0.167832852406649,0.0655604691927565
"Q6CEP3",-0.420443631518533,0.294613912054571
"Q6CEP2",-0.135483510046972,0.184342472713941
"Q6CE37",0.588961577511998,0.0521902092408714
"Q6CE36",-0.547604104352048,0.0337603187872008
"Q6CE34",0.632513189108746,0.0318419303528426
"Q6CE32",0.0714782679336209,0.261072583924426
"Q6CE28",-0.272790554079717,0.036916649771497
"Q6CE27",-0.159070493546141,0.350851307709068
"Q6CE20",-0.920504799023055,0.200642871480421
"Q6CE18",-0.783817982261013,0.167557454844552
"Q6CE17",-0.245650831238155,0.343829983335148
"Q6CE16",1.36451657132442,0.0338829598608009
"Q6CE11",0.173860963872974,0.15243140232519
"Q6CE09",-0.0715172484287615,0.588358754580866
"Q6CE08",-0.408760539882379,0.0496522897718565
"Q6CE05",-0.25475541927238,0.247048227820388
"Q6CE04",-0.356925923143232,0.340240412259911
"Q6CE01",-2.11014304219291,0.1255660965246
"Q6CDZ7",-0.19809016306031,0.590963805324153
"Q6C2D2",-0.0198125404107994,0.969601845048178
"Q6C2D1",-0.0528543927419111,0.608923447253545
"Q6C2D0",-0.679823093379124,0.018780790917526
"Q6C2C9",0.168701509443202,0.319047448141452
"Q6C2C3",-0.555684569219679,0.0122681763082736
"Q6C2C2",2.1326272012732,0.0609976155759883
"Q6C2B5",0.393653083725628,0.0906680476921262
"Q6C2B4",2.06279594185652,0.0155344250468886
"Q6C2B2",-0.518831875141238,0.320836846967384
"Q6C2A8",0.478493907459899,0.176231660712402
"Q6C2A7",-0.00914263956628856,0.960643042064441
"Q6C2A4",0.775901852746201,0.201015349157976
"Q6C297",-0.0134409912211511,0.906247786074944
"Q6C296",-0.32917237628841,0.0318419303528426
"Q6C294",-0.0386354127362068,0.925623670761495
"Q6C288",-0.00171923908562374,0.988294619105149
"Q6C284",0.33846631738885,0.00416870524226073
"Q6C283",-0.308019545697283,0.208528090418668
"Q6C7P9",-0.104201698379989,0.133574584894076
"Q6C7P8",1.38215036497833,0.141319952037284
"A0A371C8M3",0.369457908241692,0.201556705380221
"Q6C7P0",-0.0122159104643736,0.956282253750756
"Q6C7N6",-0.041522882653142,0.649064188265098
"Q6C7N5",0.0231885080710907,0.913600048443736
"Q6C7N2",0.814379165990729,0.304369271745783
"Q6C7N1",-0.154010051244631,0.431091811731613
"Q6C7M7",0.0881549714492219,0.372337367625314
"Q6C7M6",-0.412279280045518,0.336923578041549
"Q6C7M5",-0.260275420162972,0.0740613038609275
"Q6C7M1",-0.28399283476894,0.226180898590565
"Q6C7L8",-1.21366303223526,0.256868214172151
"Q6C7L5",0.143551971445876,0.607413531664021
"Q6C7K7",-0.597900217708483,0.117534008589385
"Q6C7K6",-0.0226994677897664,0.921253604298262
"A0A371C8U6",-0.0735962635742302,0.714991991480274
"A0A371C8S0",-0.104698817060849,0.645876622369203
"A0A371C926",-0.0495123072361273,0.303154664116669
"A0A1H6PTY6",0.398798375748449,0.590963805324153
"A0A1H6Q825",-0.00538407232700593,0.963693290357452
"A0A1H6PTW8",-0.324950720735812,0.158848172076343
"Q6C205",-0.084475209840223,0.680723306111407
"A0A371C8U9",4.04571237017664,0.0134900666398769
"Q6C8H0",-0.293728625205468,0.0433139780833311
"Q6C8H5",-0.700112629181382,0.080573318647267
"Q6C8H9",-0.426326039514466,0.216119557044918
"Q6C8I0",0.50412699575215,0.303154664116669
"Q6C8I3",-0.565599224835983,0.254527739715129
"Q6C8J1",-0.772529992718318,0.175902619470736
"Q6C8J6",-0.347141527909652,0.00679090061899945
"Q6C8J9",0.612118935938965,0.112844565978218
"Q6C8K1",-0.426461041125117,0.367343644270191
"Q6C8K4",-0.203815590939656,0.113993885066809
"A0A1D8NF70",0.163422688141231,0.196694445971563
"A0A1D8NF82",-0.173689167273337,0.7154827981048
"Q6C8Y5",-2.35866972413958,0.00679090061899945
"Q6C8Y6",-0.183040401712886,0.25751007476979
"Q6C8Y8",-0.156922557856495,0.317343501412306
"Q6C8Z3",-0.400146643572476,0.0314683372910004
"Q6C8Z7",-0.422607412991109,0.282514461059363
"Q6C904",-0.0281839640550499,0.943638900885138
"Q6C906",-2.33608624802257,0.0816224813305852
"Q6C907",0.13161953591788,0.539453525802864
"Q6C916",-0.698781623484681,0.0225483590994566
"Q6C201",1.08825261934078,0.0287813680875094
"Q6C762",-0.647009507570984,0.273085292229162
"Q6C761",-0.548148385143916,0.190794977692282
"Q6C759",-0.421797965349707,0.10687962867023
"Q6C757",-0.295232040091721,0.325087239113955
"Q6C756",-0.58558065210186,0.0314683372910004
"A0A1D8NGZ6",-0.345285724285231,0.152907680221942
"Q6C755",-0.107449864721945,0.329824324168658
"Q6C754",0.120979237858405,0.103288500624611
"Q6C753",-0.198669219471328,0.0818041128133685
"Q6C752",-0.273139117539364,0.081843570943763
"Q6C745",-0.4084487471296,0.115861585525319
"Q6C733",-0.0981779286815403,0.16928389846372
"A0A1D8NH25",-1.42553197093992,0.0314683372910004
"Q6C732",-0.59498709973324,0.0611823390319323
"Q6C731",-0.802259338081833,0.0186312265909802
"Q6C730",0.461955510507538,0.048494314957463
"F2Z675",-0.779946455562357,0.105743042074664
"Q6C722",-0.422557934718042,0.139077259361062
"Q6C721",-0.360935212752433,0.186006466425728
"Q6C720",-0.698356805499157,0.0729352943042514
"Q6C719",0.291971546417539,0.566727222362018
"Q6CEX7",0.761430989659843,0.0172139986684593
"Q6CEX6",-0.239495974830278,0.079137601952535
"Q6CEX5",-0.986211914609384,0.0221263725839007
"Q6CEX3",-1.32469620264215,0.0186312265909802
"Q6CEX2",0.0848510610462523,0.225938106475341
"Q6CEW6",0.88371970057033,0.027825897219702
"Q6CEW5",-0.445868266899365,0.0679903052561774
"Q6CEW4",0.731199735187243,0.0189185715754123
"Q6CEW1",-0.20075631156868,0.200642871480421
"Q6CEV9",-0.09721557375636,0.489942695799868
"Q6CEV8",-0.429513315867682,0.14135065435977
"Q6CEV7",-0.194570485660748,0.446940038104059
"Q6CEV4",-0.272260313108372,0.0816224813305852
"Q6CEV3",-0.101036797480998,0.513667264942803
"Q6CEV0",-0.0431196611178443,0.938311862616625
"Q6CEU7",-0.390540284339586,0.509613425542778
"Q6CEU6",-0.0079400477594666,0.894071840180477
"Q6CEU5",-0.161519315157553,0.161082902386973
"Q6CEU1",-0.116924005702713,0.210631950596379
"Q6C1Y4",-0.533739588112767,0.083671053585022
"Q6C1Y2",-0.0342089399226414,0.540787533719454
"Q6C1Y1",-0.546079400844309,0.0436382631127322
"A0A1D8NN57",-0.167569737840934,0.379633621520018
"Q6C1X4",-0.272933750830648,0.183289024047515
"Q6C1W7",0.241930973960428,0.0782600792563096
"A0A1H6PLE4",-0.327479276180591,0.0756091749755983
"Q6C1V9",-0.0661127706880432,0.551793091837317
"B5RSL3",0.564779814721027,0.0420162115537081
"B5RSL4",-0.0114457804928382,0.983771937214227
"Q6C1U9",-0.752196842386795,0.0322873645720588
"Q6C1U8",-0.0388123144911256,0.876579147411057
"Q6C1U7",-0.248115129697312,0.325566878502261
"Q6C1U6",-0.160941273625253,0.196251760604539
"Q6C1U4",0.297390554103655,0.237393951765153
"Q6C9W5",0.181650043342224,0.342749852834668
"Q6C9W6",0.867959743020328,0.0496522897718565
"Q6C9W9",-0.19606036835801,0.196839012272386
"Q6C9X2",0.576648662235354,0.0411598897404385
"Q6C9X3",-0.307420305833606,0.0949254613037851
"Q6C9X7",-0.024355910766845,0.870466068844563
"Q6C9X9",0.0320347221924661,0.844062039698693
"Q6C9Y1",-0.265180586228433,0.0384522674323616
"Q6C9Y8",-0.0524192528411604,0.61904124624411
"Q6C9Z1",0.189089913938982,0.130570015553165
"Q6C9Z8",1.24900737471172,0.0990707112493063
"Q6C9Z9",0.148235176395943,0.316301591075042
"Q6CA00",-0.398249351161414,0.115430345473743
"Q6CA01",-0.721394455585193,0.00787071405422974
"Q6CA03",0.398194017953695,0.259136997746318
"Q6CA05",0.0361046140539965,0.90023872682704
"Q6CCX2",-0.292433648325472,0.195623514499196
"Q6CCX3",-0.0468830960160027,0.862284285660548
"Q6CCX5",-0.42696994664249,0.0779283513749344
"Q6CCX7",-0.166718834441423,0.894250755639937
"Q6CCY1",0.580746263540579,0.293221325068766
"Q6CCY4",0.17126133299326,0.425737544929541
"Q6CCY7",0.00253507875657918,0.972427553881543
"A0A1H6PU98",0.375463479437578,0.186612623863744
"Q6CCY8",1.20984253274081,0.0226075052765797
"Q6CCZ2",0.415213309169975,0.101762971819153
"Q6CCZ4",-0.298934293026828,0.305239722457547
"Q6CCZ9",-0.0281092949606004,0.828004483763891
"Q6CD00",-0.875872297339356,0.0729352943042514
"Q6CD02",0.142812159173436,0.640079484200796
"Q6CD03",0.261313294876024,0.611502332344618
"Q6CD05",-0.0989210870889259,0.742213171212846
"Q6CD06",0.26219373439101,0.679304753752229
"Q6CD08",-1.04143782075893,0.0794721263650082
"Q6CD10",-0.973021944846248,0.01805059119723
"Q6CHN6",0.169765886038802,0.785453098150001
"Q6CHN1",0.28521681755157,0.345925144878712
"Q6CHM9",-0.0836248626602786,0.767439669079423
"Q6CHM7",0.947942070211817,0.141319952037284
"Q6CHM2",-0.330107518205571,0.328477341669679
"Q6CHL3",-0.266944123494356,0.234151122691353
"Q6CHL1",1.20989078975013,0.0226075052765797
"Q6CHK7",-0.260601213074367,0.252986882609735
"Q6CHK1",0.282286900699536,0.297491472374648
"Q6CHJ9",-0.0416197337521975,0.788218217228315
"Q6CAQ0",1.15496088199647,0.0225483590994566
"Q6CAP8",-0.608382098217035,0.0720859210409646
"Q6CAP6",7.9058790666623e-05,0.999873497329149
"Q6CAP2",0.110664243172325,0.314864317945424
"Q6CAP0",-0.297521125400692,0.0562949543213008
"Q6CAN7",-0.135469183710244,0.480006004977855
"Q6CAN5",0.22180482256724,0.494489057837449
"Q6CAN4",0.473913396935739,0.00679090061899945
"Q6CAN2",-0.208181384723862,0.406056405147607
"Q6CAM5",0.318646137752365,0.481303058393196
"Q6CAM2",0.850684373959063,0.0637127887562598
"Q6CAL7",0.110717416838331,0.529978947056382
"Q6CAL4",0.930520290022115,0.0318419303528426
"Q6CAL3",-0.611031467696175,0.0872066964806214
"Q6CAL1",-0.18382642256758,0.0611823390319323
"Q6CAL0",-0.0790125667097386,0.387095366181253
"Q6CAK9",-0.260815803771904,0.288858226521008
"Q6CAK6",0.184890755390499,0.0797397887073011
"Q6CGM1",-0.956174778491012,0.105638179379795
"Q6C1Z2",-0.130759655821422,0.746274072321494
"Q6CC27",-0.497785675423644,0.0735400948967089
"Q6C8C6",0.153219552527014,0.115861585525319
"Q6C8C8",-0.0886262428589735,0.246663879493167
"Q6C8D2",-0.208649997123268,0.0823077455410328
"A0A371C7K1",-0.143427740722366,0.203748829151214
"Q6C8D7",1.66149049391599,0.117534008589385
"A0A371C7C8",-0.495262742465509,0.0411598897404385
"Q6C8E1",0.0212343132504201,0.791716076402583
"Q6C8E4",-0.218453544748341,0.110491368994099
"Q6C8E8",-0.286692031680575,0.413572952280828
"Q6C8F1",-0.130900988936105,0.502199112644934
"Q6C8F2",0.150288529363905,0.452330988110757
"Q6C8F8",-0.379162129779427,0.261678669722144
"Q6C8G1",0.454563527336263,0.0957484059285594
"Q6C8G2",-0.165973255430785,0.127452711584501
"Q6C8G3",0.485173834159034,0.126411344699318
"Q6C8G4",-0.674168818234122,0.0343076859475032
"A0A371C7C5",0.939770110108602,0.0789538768885245
"Q6C868",0.00582032109156974,0.958915475444802
"A0A1D8NFP5",-0.113490259571122,0.699733636713957
"A0A1D8NFM8",-0.0516650348152162,0.910833280847846
"Q6C881",0.562860756616101,0.0735003155448681
"Q6C883",1.40173364150724,0.0687943350839234
"A0A1D8NFM0",0.0909751946992925,0.627694181406822
"A0A1H6Q5A6",0.0180697123766505,0.905497631121334
"Q6C4U1",-0.065202263666599,0.37081862921551
"Q6C4U0",0.167762299862936,0.426038500206071
"B5FVF3",0.63952414503695,0.369308273508613
"Q6C4T8",-0.0899172042149494,0.334239004843138
"Q6C4T6",-0.207263516024221,0.49601098406536
"Q6C4T5",-0.245424576307489,0.114119268129206
"Q6C4T3",-0.818137854885775,0.0314683372910004
"Q6C4T2",0.0843198702580913,0.559725890408443
"Q6C4T0",0.0185823694436949,0.938927159781047
"Q6C4S9",0.273413548213525,0.0809303440004131
"Q6C4S8",0.254403648254276,0.283755549320569
"Q6C4S7",0.565874291698062,0.0146099022475152
"Q6C4S5",0.29869870783015,0.407969093481628
"Q6C4S3",0.294055987397477,0.192342014030763
"Q6C4Q8",-0.0786855021318865,0.285894211157522
"Q6CBW2",-1.54772502848039,0.04117956361083
"Q6CBW1",-0.253965860645264,0.260425793266859
"Q6CBV3",-0.102025668120928,0.290161694106038
"Q6CBV2",-0.616515430827702,0.0314683372910004
"Q6CBV0",-0.302703048448132,0.0682560949949135
"Q6CBU2",-0.719981259067983,0.0311283242257325
"Q6CBT9",-0.530742806846051,0.0418539849279332
"Q6C0F5",-0.419314148162482,0.138033382254215
"Q6C0F4",-0.515856756097849,0.358402367466489
"Q6C0F3",1.18048734843585,0.207702496009031
"Q6C0F1",-0.321969340880301,0.137679917676824
"Q6C0F0",-0.395601878643252,0.213034664699694
"Q6C0E5",-0.193373372600832,0.509256476923303
"Q6C0E3",0.80490848409279,0.0842197840552373
"Q6C0E2",-0.14036118395935,0.308398628637533
"Q6C0E1",0.346371696460508,0.221753963066508
"Q6C0D9",0.371342890916603,0.647504942987942
"Q6C0D4",-1.48795756060937,0.0318419303528426
"Q6C0D3",-0.125057527946134,0.543702448638278
"Q6C0D2",-0.308874343737564,0.218532903141299
"Q6C0C9",0.505206148467171,0.273431288559378
"Q6C0C8",-0.0900179748747298,0.49493089884401
"Q6C0B7",0.421687499105633,0.285048858196641
"B5RSM2",-0.55101456280355,0.358496745059179
"Q6C0B4",-0.4138714192055,0.0238903433464131
"Q6C1A1",-0.934758911856616,0.0976539768365935
"Q6C1A6",0.67400145021479,0.256429500288842
"A0A1D8NNY4",-0.036156907978592,0.569797605746761
"Q6C1A9",-0.586604342732203,0.0416105596367539
"Q6C1B4",-0.218385963675862,0.647789910716636
"Q6C1B6",-0.46769187705151,0.0823458915557562
"Q6C1B7",-0.200265644781119,0.0996535805357888
"Q6C1B8",-0.0428784536826332,0.798310495001903
"A0A1D8NNY0",0.0457859027299858,0.683456740236588
"Q6C1C3",0.228627181869301,0.127920462243815
"Q6C1C8",0.0929031506691886,0.509082109289616
"Q6C1C9",0.322990406721616,0.208528090418668
"Q6C1D0",-0.203436257258225,0.245953459420625
"Q6C1D2",0.390620287197339,0.105269140281879
"Q6C1D4",-0.204120094637231,0.0990707112493063
"Q6C1D8",0.714164654346295,0.082799286433049
"Q6C1E2",1.37523621299685,0.0817886228152284
"Q6C1E6",0.141798709354778,0.401637179727124
"Q6CHV2",-0.224042195126935,0.445682200036901
"Q6CHV4",-0.171523453894835,0.270802555759884
"Q6CHV5",0.532256066624161,0.176442424281557
"Q6CDQ5",0.00596026948018519,0.960077905949918
"B5FVB9",-1.00983965027186,0.081225655240051
"Q6CDQ4",-0.0231227566499315,0.520918233730661
"Q6CDQ3",-0.0671662631884989,0.589832541279174
"Q6CDP4",-0.335608260393131,0.0598328265681143
"Q6CDP3",-0.259998504096863,0.454329671167051
"Q6CDP2",-0.170286299028887,0.438087767669933
"Q6CDP1",0.144332121343861,0.138729029094505
"Q6CDN9",-0.997987152576006,0.00416870524226073
"Q6CDN6",1.60957817150497,0.025144763976981
"Q6CDN4",0.310880614489687,0.178917529366429
"Q6CDN3",0.0149757752161904,0.906247786074944
"Q6CDM8",-0.973677379556587,0.0297548466996909
"W0TYP5",-0.107285771071964,0.406056405147607
"A0A371C6L3",-0.317598714449889,0.0528950650731396
"Q6CG26",-0.693666987232017,0.1156787137822
"Q6CG23",-0.0531694277160876,0.842698461348861
"Q6CG19",-0.421852899405871,0.0416731349702507
"Q6CG17",0.0294980915608803,0.943247319762672
"Q6CG16",-0.0782424217331847,0.747878631146448
"Q6CG15",-0.772785032092545,0.148306663115188
"Q6CG14",0.421936925605074,0.14169825728263
"Q6CG08",-0.165833199712812,0.183124359035604
"A0A1D8N636",-0.242014648917312,0.258929477335494
"Q6CG03",0.430854279195321,0.123683484709667
"A0A1D8ND20",-0.225942560422983,0.135835592593533
"Q6CAF8",0.454358101643002,0.0352722345298022
"Q6CAF9",-0.559921785582504,0.294357435630538
"Q6CAG5",-0.171059490304677,0.425367850306762
"Q6CAG6",-0.053669239545598,0.770582256056229
"Q6CAG7",0.539514187364128,0.0509668991259145
"Q6CAH0",0.0878067376585646,0.527302210211234
"Q6CAH7",0.0397862611384191,0.919650199254334
"Q6CAH9",-0.192049192720342,0.162744389684835
"Q6CBF7",-0.881499428985668,0.00839511440731415
"Q6CBG3",-0.518648960356561,0.197580799536744
"Q6CBG4",0.240766644213098,0.131353981382318
"Q6CBG8",-0.103333240535838,0.451246415307437
"Q6CBH0",-0.135845952205574,0.313867667788384
"Q6CBH1",-0.412470755490652,0.138033382254215
"Q6CBH2",-0.224734618037433,0.486633146110111
"Q6CBH4",-0.117138609871801,0.647504942987942
"Q6CBH7",-0.202247720461944,0.133793349294259
"Q6CBI1",-0.0498021256624381,0.537918101265957
"Q6CBI2",0.896230395066823,0.285630624716206
"Q6CBI6",0.0245999130462209,0.816142171274172
"Q6CBI7",-0.577717228770343,0.0425943432459182
"Q6C9W2",-0.604584513612203,0.0476010002736313
"Q6C9W1",0.310201567621423,0.135835592593533
"Q6C9V6",-0.333660050927425,0.0314683372910004
"Q6C9V3",-0.206762486120438,0.0990707112493063
"Q6C9V1",-0.509760881500038,0.081225655240051
"Q6C9U9",-0.00538137030719491,0.959802775933929
"Q6C9U5",-0.0925382431572873,0.568391522123774
"Q6C9U3",0.301798720406499,0.0585662353571894
"Q6C9U0",0.650593767113973,0.00416870524226073
"Q6C9T8",0.0610742949655227,0.494846560637396
"Q6C9T7",-0.0127131482561596,0.87131309648961
"Q6C9T6",-0.449175909273277,0.0875135052293745
"Q6C9T5",-0.25815621921118,0.469729286512769
"Q6C9T4",-0.13851574401807,0.316407242996866
"Q6C9T1",-0.331136730356033,0.0319977932901247
"B5FVE3",-0.0338835150606063,0.799833208039174
"Q6C9S7",3.05793916893904,0.00416870524226073
"Q6C9S5",0.149137431182537,0.519802977863927
"Q6C9S3",0.632884727633577,0.0920490559294499
"A0A1D8N4R9",0.633245898990963,0.0337603187872008
"Q6CH05",-0.881010711290812,0.0318419303528426
"Q6CH04",-0.824912755816094,0.16524563161001
"Q6CGZ9",0.00120546495548968,0.994344092993919
"Q6CGZ8",-0.538234957862594,0.0754606364120182
"Q6CGZ1",0.280874583736008,0.394347147444252
"A0A1D8N4U6",-0.234740539697112,0.30445462135462
"Q6C447",-0.0710103749952329,0.578641682484542
"Q6C456",-0.667973267777086,0.0425943432459182
"Q6C464",-0.062733829933424,0.715342540759989
"Q6C465",-0.651698991521312,0.0122681763082736
"Q6C468",0.15842782582538,0.351311280076509
"Q6C470",-0.451597640915163,0.0377293016682768
"Q6C472",0.165976745637626,0.337869573243033
"Q6C474",-0.286775664036821,0.0547328121350878
"Q6C477",-0.158763289415448,0.155791175605492
"Q6C478",-0.0560306698074718,0.807514379871529
"Q6C483",-0.639240531104859,0.0872153228479241
"B5FVF8",0.604009638158375,0.0529020244614813
"Q6C484",0.178597284093525,0.42187072010249
"Q6C487",1.41100059790658,0.0272937931883026
"Q6CCJ7",0.524029345737073,0.0598328265681143
"Q6CCJ8",-0.244795118402829,0.298716381245185
"Q6CCJ9",-0.590887219090427,0.307941662369626
"Q6CCK0",0.0234839686521992,0.748310466958949
"Q6CCK1",0.0857242109093819,0.360113995102287
"Q6CCL0",-0.81334897210493,0.211174504900182
"A0A1H6PJB6",-1.10687176377367,0.0691088744273734
"Q6CCL2",-0.100847520652835,0.573964565596355
"Q6C949",0.262692027151377,0.20070514206457
"Q6C945",0.0936236490432403,0.158333216670201
"Q6C942",-0.344385049255256,0.0872066964806214
"Q6C940",-0.749867864766052,0.114487673830669
"Q6C939",-0.0483307525076121,0.799833208039174
"Q6C936",0.0873068260213651,0.125482410049744
"Q6C932",-0.156656828277404,0.118192020718757
"Q6C927",-0.170367429704191,0.216359500531306
"Q6C924",-0.114798397184373,0.447265085979654
"A0A1D8NEM8",-0.0104377768020399,0.917420504248299
"Q6C921",-0.6149234509987,0.0322873645720588
"Q6C919",-0.683568781436515,0.178179392729151
"Q6CC12",-0.0144230512329693,0.918063406498035
"A0A1H6Q4Z5",-0.246232998517484,0.40305134604955
"Q6CC02",-0.255151143021746,0.0617583164947283
"Q6C4P8",-0.689952640218761,0.0502125526604816
"Q6C4P7",-0.0213829667866969,0.93286581330166
"Q6C4P6",-0.625533667058036,0.061732509969389
"Q6C4P5",0.457261067007351,0.121010593128371
"Q6C4P4",0.257852506833903,0.167557454844552
"Q6C4P3",-0.0220715243493288,0.845326718722504
"Q6C4P2",-0.168319301924658,0.276707327980861
"A0A1D8NJY3",-0.203403042562502,0.0322873645720588
"A0A1D8NJW4",-0.0335003194596169,0.819900638254845
"Q6C4N9",-0.151517036258863,0.0832113530674647
"Q6C4N8",-1.17446964933864,0.0318419303528426
"A0A371C5K6",0.168193547138955,0.569090275375517
"Q6C4N4",-0.0898183012386586,0.483614619394832
"Q6C4N2",-0.202007550338744,0.118809896660041
"Q6C4M6",-0.355354771041658,0.133574584894076
"Q6CGR9",-0.040091922814033,0.660074100447612
"Q6CGT5",-1.07575984530964,0.0656723523325336
"Q6CGU2",-0.241935489910002,0.136193951191679
"Q6CGU5",-0.0729254233628377,0.520918233730661
"Q6C4Z8",-0.0910972274223675,0.327714857544958
"Q6C4Z7",0.399413624515609,0.310885646631737
"Q6C4Z5",-0.0749074925966026,0.154696489590451
"Q6C4Z2",1.03950498849738,0.0388842205431336
"Q6C4Y7",0.477850401693019,0.0436382631127322
"Q6C4Y3",-0.273939468786078,0.176963441266538
"Q6C4Y2",0.0224257610265027,0.592152049854276
"Q6C4Y0",-0.489604324410672,0.310356129559124
"A0A1D8NJK5",-0.00450817015364821,0.95436565695364
"Q6C4X6",-0.105319358424374,0.18764183244914
"Q6C4X4",0.0741948987374531,0.377745596006466
"Q6C4W7",-0.0983283337074695,0.828810622564881
"B5FVF1",1.24561806749342,0.057520940708923
"Q6CBW7",-0.147031897154733,0.225652736320017
"Q6CBX5",0.128038007285329,0.341232359350981
"Q6CBX7",-0.163248151664158,0.387248122346955
"Q6CBY1",0.482248770560572,0.00601417327086376
"Q6CBY2",-0.182682310891095,0.037069091390562
"A0A1D8NB59",-0.0613445387907059,0.549613855820562
"Q6CBY7",-2.17354640159464,0.00679090061899945
"Q6CBZ2",-0.132748628581316,0.514544463847882
"Q6C6P5",-0.524117460315108,0.149284558740438
"Q6C6P3",-0.193554955839183,0.366593477931925
"Q6C6P1",0.816054163101555,0.01805059119723
"Q6C6N8",-0.366508982990009,0.0246825964562558
"Q6C6N5",0.143250306438659,0.784497573465054
"Q6C3F7",0.153300818709075,0.749008475966707
"Q6C3F6",-0.212033944323902,0.114119268129206
"Q6C3F5",-0.462011612336023,0.496385356865579
"Q6C3F3",0.420589161746243,0.681613899368257
"Q6C3F2",0.821709001787732,0.0583975902241704
"Q6C3F1",0.414620150184147,0.0789538768885245
"A0A371C543",0.195745053628767,0.264198048006242
"A0A1D8NLC7",-0.105761819618641,0.775495949977507
"A0A1D8NLD8",0.295058914301029,0.241938403480478
"Q6C1G7",1.57002823925429,0.0134900666398769
"Q6C1G5",-0.267525538583324,0.088192497585755
