Entry;log2FC;adj_p_value
r_402;2.26202220066304;0.010917618600747
r_410;1.27089998346117;0.0435353112988465
r_412;0.900577162943185;0.357323775516745
r_436;NaN;NaN
r_437;NaN;NaN
r_438;0.624535080977224;0
r_439;0.624535080977224;0
r_440;NaN;NaN
r_443;NaN;NaN
r_445;-1.24211754171216;2.08953770132898e-149
r_446;1.8418732042583;2.36050640765138e-31
r_447;NaN;NaN
r_448;-0.324905022528406;0.412035201470039
r_449;5.35917393597677;0
r_450;5.36966087492199;0
r_451;1.87727868469169;0
r_452;0.1172729531592;2.04328728769507e-45
r_453;-0.28434674703233;0
r_457;NaN;NaN
r_458;NaN;NaN
r_459;-0.506149161770478;0.215822173990954
r_460;NaN;NaN
r_461;NaN;NaN
r_462;-0.284346761612126;0
r_463;0.474464213257963;0.121690022004333
r_465;0.278031126891486;0.685308031769355
r_466;-1.26119369109356;0
r_467;-1.06684968376228;0
r_468;-5.11318308254913;0
r_469;-1.90701860516944;0
r_470;1.52789510400544;0.103819850022258
r_471;-2.54567926822254;0
r_472;4.39133092250776;0
r_473;-5.11318308254914;0
r_475;6.5631257405174;0.0166881155473319
r_476;1.13796823367861;0
r_477;-0.284274633931994;0
r_478;NaN;NaN
r_479;NaN;NaN
r_480;NaN;NaN
r_481;-1.34928060073548;0.0535547518327305
r_482;NaN;NaN
r_483;-1.34928060073548;0.0535547518327305
r_484;NaN;NaN
r_485;NaN;NaN
r_486;0.220676500644032;0
r_487;NaN;NaN
r_488;-5.93919121260768e-06;0.000194128639948468
r_490;-0.285025332542454;0
r_491;-5.59525772951123;0
r_492;0.418407240011236;0.584413100224923
r_493;NaN;NaN
r_494;NaN;NaN
r_495;1.06321730353229;1.25434829512713e-08
r_496;-0.395004671370963;0
r_497;-6.03468059129152;7.10209870028778e-41
r_499;0.00784797958085513;0.595130664598202
r_500;NaN;NaN
r_501;NaN;NaN
r_502;-0.361918821346108;0
r_503;NaN;NaN
r_504;NaN;NaN
r_505;1.87676348807512;0
r_506;NaN;NaN
r_507;NaN;NaN
r_508;NaN;NaN
r_509;NaN;NaN
r_510;-0.612473889926982;0.00511877944915098
r_511;-0.717326705906448;0.00172849563399466
r_512;NaN;NaN
r_514;-0.282003394813881;0
r_515;-1.02429852118547;3.2047160278063e-23
r_518;NaN;NaN
r_519;NaN;NaN
r_520;NaN;NaN
r_521;NaN;NaN
r_522;NaN;NaN
r_523;NaN;0.0074621108158293
r_524;NaN;NaN
r_525;NaN;NaN
r_526;0.0789538926379095;0.752080580720721
r_527;-1.10685386012863;0.0074621108158293
r_528;1.65935702390751;0.0101368744808757
r_529;0.0652599619902422;0.659567202101937
r_530;NaN;NaN
r_531;NaN;NaN
r_532;NaN;NaN
r_533;NaN;NaN
r_534;-2.21175904704242;3.90860165091768e-09
r_535;NaN;NaN
r_536;-0.284346747032333;0
r_537;-0.284346747032333;0
r_538;-0.284346747032333;0
r_539;NaN;NaN
r_540;NaN;NaN
r_541;NaN;NaN
r_542;-0.28658724702503;0
r_543;NaN;NaN
r_544;0.103429458578908;0.866213415223781
r_545;-0.28658724702503;0
r_547;-0.285440501569214;0
r_548;-0.370493821793877;0
r_549;0.174267149974828;1.09699989740039e-200
r_550;0.553380529612125;0.318398336711442
r_551;NaN;NaN
r_552;2.11064220842329;0.0116920918649155
r_553;NaN;NaN
r_554;NaN;NaN
r_555;NaN;NaN
r_556;-0.190344880380797;0.595130664598202
r_557;NaN;NaN
r_558;-0.289639425494214;0
r_559;0.766592555151754;0
r_560;-1.29258028599277;0
r_561;-0.190344880380796;0.595130664598202
r_562;0.704088954577286;0.357323775516745
r_563;-0.284346747032333;0
r_564;-0.284346747032333;0
r_565;-0.288325595984899;0
r_566;0.683067956241601;3.92723008003149e-172
r_568;0.0856216440505921;0.428114186325884
r_569;-0.291821779710482;4.67376404413287e-250
r_570;-0.285688695162236;0
r_571;2.6126109881736;0.00175314997507627
r_572;NaN;NaN
r_573;NaN;NaN
r_574;NaN;NaN
r_575;NaN;NaN
r_596;NaN;NaN
r_597;NaN;NaN
r_598;NaN;NaN
r_599;NaN;NaN
r_600;NaN;NaN
r_601;NaN;NaN
r_602;NaN;NaN
r_603;NaN;NaN
r_604;NaN;NaN
r_605;NaN;NaN
r_606;NaN;NaN
r_607;NaN;NaN
r_608;NaN;NaN
r_609;NaN;NaN
r_610;NaN;NaN
r_611;NaN;NaN
r_612;NaN;NaN
r_613;NaN;NaN
r_614;NaN;NaN
