Entry;log2FC;adj_p_value
r_1;NaN;NaN
r_2;NaN;NaN
r_4;NaN;NaN
r_5;-0.132209461614274;0
r_6;NaN;NaN
r_7;-0.132209461614302;0
r_10;-1.14699235722351;0.140500427603225
r_11;1.79316479815391;0.349207707902466
r_12;2.95292473193971;0.00386318928016281
r_13;Inf;3.68180033785071e-23
r_14;NaN;NaN
r_15;NaN;NaN
r_16;-0.132209461614285;0
r_17;NaN;NaN
r_18;-0.116361278584311;0
r_19;Inf;0
r_20;NaN;NaN
r_21;NaN;NaN
r_22;NaN;NaN
r_23;-0.153579074104191;0
r_24;NaN;NaN
r_25;-0.302633758161701;0
r_26;Inf;3.68180033785071e-23
r_27;-0.1451929478869;0
r_28;NaN;NaN
r_29;NaN;NaN
r_30;-0.153579074104191;0
r_32;-0.126845076303574;0
r_33;3.69824028234914;0.00609389817103753
r_34;NaN;NaN
r_35;NaN;NaN
r_36;2.50013882675508;0.0229725763436253
r_37;NaN;NaN
r_38;NaN;NaN
r_39;-0.132209461614299;0
r_40;-0.132209461614299;0
r_41;NaN;NaN
r_42;-0.132209461614299;0
r_43;NaN;NaN
r_44;NaN;NaN
r_45;NaN;NaN
r_57;-0.117203469259456;0.230437827809739
r_58;NaN;NaN
r_60;-0.153579074104191;0
r_61;-0.153579074104191;0
r_63;Inf;0
r_65;-0.132209461614299;0
r_66;NaN;NaN
r_67;NaN;NaN
r_68;-3.27735198648025;2.02840210957917e-132
r_69;NaN;NaN
r_70;NaN;NaN
r_73;3.46343818543119;0.00500768133155978
r_74;3.46343818543119;0.00500768133155978
r_75;Inf;3.68180033785071e-23
r_76;3.097954924607;0.00100807685035297
r_77;4.05885723700321;0.0001165275555006
r_78;1.25625805127438;0.0126842108158841
r_79;-0.101381508556801;0
r_80;-0.132209501958019;0
r_81;NaN;NaN
r_82;3.75077475559509;6.6212911314876e-06
r_83;4.03502462025648;2.84257334592117e-05
r_84;NaN;NaN
r_85;NaN;NaN
r_86;Inf;3.68180033785071e-23
r_87;Inf;3.68180033785071e-23
r_88;3.46343818543119;0.00500768133155978
r_89;4.20578168187593;0.173525624949559
r_90;3.55448248476037;3.04789729275218e-05
r_91;0.598969958365708;0
r_92;4.9003677772993;0.00848816491005827
r_93;4.9003677772993;0.00848816491005827
r_94;NaN;NaN
r_95;NaN;NaN
r_96;-0.225266415050684;0
r_97;-0.225266415050684;0
r_99;NaN;0.524423013220509
r_100;0.194337680732491;0.140500427603225
r_101;2.40834578993774;4.07826976059918e-05
r_102;0.561496024215729;7.1270228443059e-11
r_103;-6.79921323275947;0
r_104;1.61780644294021;0
r_105;-0.117203469259456;0.230437827809739
r_106;0.966006806676496;4.21513258664722e-30
r_107;0.319629623229754;0.000450750639012234
r_108;NaN;NaN
r_109;-0.039934475221511;1.08188953616842e-21
r_111;0.458238124755797;0.531220021770206
r_112;-0.504275290670633;5.68185209974105e-60
r_113;NaN;NaN
r_114;NaN;NaN
r_115;-0.128058945164846;0
r_116;NaN;NaN
r_117;NaN;NaN
r_118;-0.128058945164846;0
r_120;0.319629623229754;0.000450750639012234
r_121;-0.166422457266181;0.0917000756684283
r_122;2.40834578993774;4.07826976059918e-05
r_123;0.561496024215729;7.1270228443059e-11
r_124;0.19433768073249;0.140500427603225
r_125;-0.117203469259456;0.230437827809739
r_126;3.34276025798614;0.00621396153372958
r_127;1.43949240770695;0.00326564974788155
r_128;3.81508070362641;0.0249563401447984
r_129;3.10986229154492;0.00918983638376395
r_130;3.1045722744088;0.00425468330533613
r_131;4.62208023895777;0.00190192122773164
r_132;3.2062096915244;7.32517484345332e-06
r_133;4.11974289769063;0.00155634605398679
r_134;4.138715394681;0.000209276720909259
r_135;3.22349715810661;0.000118078049424376
r_137;NaN;NaN
r_139;1.47424005005861;0.00448610459603499
r_142;-0.0401411936207267;0.411598887379099
r_143;-0.431581973517754;0.647081016064679
r_144;-0.132881806208012;0
r_145;Inf;3.68180033785071e-23
r_146;NaN;0.000334806000405547
r_147;3.69824028234914;0.00609389817103753
r_148;0.0807348652575991;3.43478211321668e-17
r_149;1.73471667584909;0.114240000005084
r_150;1.73471667584909;0.114240000005084
r_151;-0.101381508556801;0
r_152;-0.0859595787194495;2.62944294800437e-28
r_153;-0.0859595787194495;2.62944294800437e-28
r_154;-0.192359711605235;0.00850869618827921
r_156;0.15278880244012;1.19459323343645e-47
r_157;NaN;NaN
r_163;1.63011440302788;8.58587229937664e-05
r_164;NaN;NaN
r_165;-0.282392646161945;0.375968349094604
r_172;Inf;3.68180033785071e-23
r_173;NaN;NaN
r_174;-0.367002621464791;0.0852702942918272
r_175;NaN;NaN
r_188;NaN;NaN
r_189;2.34168881564684;1.5855348489579e-65
r_190;2.34168881564683;1.5855348489579e-65
r_191;4.02421470878327;0.000120008404043859
r_192;NaN;NaN
r_194;6.9821876150126;4.72643676280496e-09
r_195;-0.052354389369219;6.66515271833735e-05
r_199;NaN;NaN
r_200;NaN;NaN
r_201;NaN;NaN
r_202;1.34568754705574;0
r_203;-0.13220946161429;0
r_204;2.69408423191247;0.111518674467646
r_205;NaN;NaN
r_206;5.33864283830774;1.58638462717532e-17
r_207;-0.0668362194633134;5.41317214323694e-20
r_208;-0.0668362194633134;5.41317214323694e-20
r_209;NaN;NaN
r_210;NaN;NaN
r_211;-0.619004511927316;0.364308280658565
r_212;NaN;NaN
r_213;NaN;NaN
r_214;-0.132209461614295;0
r_215;-0.124648446842705;0
r_216;0.233910770064043;0
r_217;0.215088741605219;0
r_218;-5.23068524754854;3.88036317352389e-103
r_219;-0.124648446842705;0
r_220;NaN;NaN
r_221;NaN;NaN
r_222;2.69408423191247;0.111518674467646
r_223;NaN;NaN
r_224;NaN;NaN
r_225;-0.132209461614302;0
r_226;-0.0226635802429789;0
r_227;-0.127201665533014;0.880790219143999
r_228;NaN;NaN
r_229;NaN;NaN
r_230;NaN;NaN
r_231;-0.132209495511763;0
r_233;-0.132209495511763;0
r_234;-0.132209495511763;0
r_235;-0.132209495511763;0
r_236;-0.132209495511763;0
r_237;-0.132209495511763;0
r_238;-0.132209495511763;0
r_239;-0.132209495511763;0
r_240;-0.132209495511763;0
r_241;-0.132209495511763;0
r_242;-0.132209495511763;0
r_243;-0.132209495511763;0
r_244;-0.132209495511763;0
r_249;NaN;NaN
r_250;-0.100602849019921;2.20320484959934e-174
r_252;3.94268990875932;5.83742700623746e-82
r_253;3.26618283663661;7.81677741155376e-126
r_254;0.995199801904998;0.0655440130444199
r_255;0.283995862401048;0.0913960817402654
r_256;0.945928962478346;1.52544639624263e-32
r_257;-0.132209518324146;0
r_258;0.95011785913586;5.89727540817965e-97
r_259;NaN;NaN
r_260;NaN;NaN
r_261;NaN;NaN
r_262;NaN;NaN
r_263;3.34184230327463;9.64475258274971e-05
r_264;2.85648684769244;0.00486770399703998
r_265;1.17136324947995;0.133948607299019
r_266;2.0923687014267;0.0030750547102827
r_267;NaN;NaN
r_268;NaN;NaN
r_269;NaN;NaN
r_270;NaN;NaN
r_271;NaN;NaN
r_272;-0.132209461614247;0
r_273;0.0560162651068607;0.832086297310332
r_274;0.0560162651068607;0.832086297310332
r_278;-0.132209461614252;0
r_279;-0.132209461614299;0
r_280;-0.154218823878245;0
r_281;NaN;NaN
r_282;NaN;NaN
r_283;NaN;NaN
r_284;NaN;NaN
r_285;NaN;NaN
r_286;NaN;NaN
r_287;NaN;NaN
r_288;NaN;NaN
r_289;NaN;NaN
r_290;NaN;NaN
r_291;NaN;NaN
r_292;NaN;NaN
r_293;NaN;NaN
r_294;NaN;0.759406235679323
r_295;NaN;0.3928265005941
r_296;NaN;NaN
r_297;NaN;NaN
r_298;NaN;NaN
r_299;NaN;NaN
r_300;-0.167927230621667;0
r_301;0.751542545355544;0.375968349094604
r_302;-0.154218823878245;0
r_303;NaN;NaN
r_304;NaN;NaN
r_306;-1.08199524467566;0.00356222766738553
r_307;-0.0501168976034947;0.00017392581880557
r_308;2.77455499999982;0.00422217202621103
r_309;1.16594752294133;0.013651429596108
r_310;-3.02869976448937;0
r_311;-3.55619973574652;0
r_312;0.101144975050267;0.0239617732569227
r_313;NaN;NaN
r_314;2.98642156616433;0.016533037650929
r_315;3.23877148885194;0.0232301046051266
r_317;-0.132209495511763;0
r_318;2.12404140057233;0.000339263476914212
r_319;NaN;NaN
r_320;NaN;NaN
r_321;NaN;NaN
r_322;NaN;NaN
r_323;NaN;NaN
r_326;0.328752989666785;0.000193973722961731
r_327;2.78921021038465;4.74789878232345e-06
r_329;3.98478924784665;0.00949808738137636
r_330;0.0939352833966183;0.942074878827462
r_331;NaN;NaN
r_332;NaN;NaN
r_333;-0.73937219010143;2.33850114586995e-05
r_334;NaN;NaN
r_335;NaN;NaN
r_340;3.34184230327463;9.64475258274971e-05
r_341;2.85648684769244;0.00486770399703998
r_342;-0.277873000224073;0.628996816529926
r_343;-0.302170410821751;0.533131309816521
r_344;-0.132209461614278;0
r_345;NaN;NaN
r_346;NaN;NaN
r_347;NaN;NaN
r_348;NaN;NaN
r_349;-0.132209461614295;0
r_350;NaN;NaN
r_351;NaN;NaN
r_352;-0.225266415050684;0
r_353;-0.132209461614285;0
r_354;NaN;NaN
r_355;-0.132209495511763;0
r_356;NaN;NaN
r_357;4.54424209745187;0.000349048461053847
r_358;NaN;0.0150915859886191
r_359;NaN;NaN
r_360;NaN;NaN
r_361;-0.132209461614272;0
r_362;-0.132209461614273;0
r_363;2.04093045441663;0.0239617732569227
r_364;0.588700601646398;4.74655257162576e-16
r_366;0.00827337767829465;1.48457423154294e-285
