Entry;log2FC;adj_p_value
r_359;NaN;NaN
r_3596;-2.42077610383435;2.65637198425631e-41
r_3597;-1.93367259292393;4.18906574637134e-08
r_3598;NaN;NaN
r_3599;-2.56405153636892;0.00453207389853751
r_36;-0.096384581089297;0.906228858120204
r_360;NaN;NaN
r_3600;-5.0922848288627;8.85876763964796e-06
r_3601;-1.79608251797128;0.00362123279270122
r_3602;-1.79608251797128;0.00362123279270122
r_3603;-1.77678700302497;4.33040089696588e-05
r_3604;-2.17112870439054;2.63262482631349e-08
r_3605;-2.75854211103695;0.000257329489044296
r_3606;NaN;NaN
r_3607;NaN;NaN
r_3608;NaN;NaN
r_3609;-2.19243993168534;0.0139538926386882
r_361;-1.34826597563892;0
r_3610;NaN;NaN
r_3611;-2.14598181732234;0.0244827746625084
r_3612;NaN;NaN
r_3613;NaN;NaN
r_3614;NaN;NaN
r_3615;NaN;NaN
r_3616g;-2.74990057636195;0.0141561780515806
r_362;-1.34826597563892;0
r_3624g;-2.51240447569873;0.0407442549877087
r_363;-0.0895358828462194;0.904925777162327
r_3632g;-2.51502482946128;0.00382844651840284
r_364;-3.27643460686731;5.12775610938342e-111
r_3640g;NaN;NaN
r_3648;-2.88660069555508;0.000782593627910677
r_3649;-2.88660069555508;0.000782593627910677
r_3650;-2.86347434894314;0.00068974187346283
r_3651;-2.8285202233855;0.000693821527375963
r_3652;-2.8285202233855;0.000693821527375963
r_3653;0.246239051754739;0.7186607785829
r_3654g;-2.09668647900803;0.0186862237556572
r_366;0.0769129031862813;0
r_3662;-3.61515788352029;0.000357735782400793
r_3663;-3.61515788352029;0.000357735782400793
r_3664;-3.68259800641174;0.00035972476872391
r_3665;-0.555124758098502;0.427568233321267
r_3666;-3.63642554094603;0.000353554000633833
r_3667;-3.63642554094603;0.000353554000633833
r_3668;-4.33695807562766;0
r_3669;-1.35348358169792;0
r_3670;NaN;NaN
r_3671;NaN;NaN
r_3672g;-4.54728347062782;0
r_3678;NaN;NaN
r_3679;NaN;NaN
r_368;NaN;NaN
r_3680;NaN;NaN
r_3681;-2.90209667890739;0.000311538484865633
r_3682;-0.0289461396732041;0.973450811604666
r_3683;-2.56405153636892;0.00453207389853751
r_3684;-5.0922848288627;8.85876763964796e-06
r_3685g;1.88485468671232;1.94611513665263e-15
r_37;NaN;NaN
r_370;NaN;NaN
r_3717;-2.25430776042814;0.000778518266621674
r_3718;-2.06057689762863;0.00144043886282882
r_3719;-4.57319213406055;1.86184551797038e-21
r_3720;-1.82818074178515;0.00511328629595962
r_3721;-3.63997256610566;1.42908411299244e-24
r_3722;-1.55171260718655;0.000237538127213797
r_3723;-2.66044370426933;0.00813956508137336
r_3724;-1.87987380653644;0.0395503758185598
r_3725;-2.61115150337795;0.0249649960571398
r_3726;-1.76907018595476;0.0239157629524409
r_3727;-5.40105080356672;7.03721618315351e-21
r_3728;-1.70543327130924;0.0912140957434935
r_3729;-1.67920110658083;0.0537579853356393
r_373;Inf;0
r_3730;-2.01369125075504;0.0415888008855775
r_3731g;-1.34944997269447;0
r_3739g;-1.39615961699703;7.71589915158261e-25
r_3747g;-1.65032475915469;0.0256604278793203
r_3751g;-1.04146238603703;0.253327444553699
r_3755g;-2.07870300188101;0
r_3759g;-3.87495777705897;0
r_3765g;-1.35348358169792;0
r_3773g;-1.35348358169792;0
r_3781g;NaN;NaN
r_3789g;NaN;NaN
r_3797g;NaN;NaN
r_38;NaN;NaN
r_3805g;2.07256515082441;0.0491988802930465
r_381;NaN;NaN
r_3813g;-0.555124758098502;0.427568233321267
r_3821g;-0.555124758098502;0.427568233321267
r_3829g;NaN;NaN
r_3837g;-0.984781885349029;0.0104394023571502
r_3845g;0.246239051754739;0.7186607785829
r_3853g;0.246239051754739;0.7186607785829
r_3861g;-1.61839836620571;0.0410157883804203
r_3869g;-1.24785600450578;0.174544000185247
r_3877g;-1.53678600286547;0.00166257774206554
r_3885g;NaN;NaN
r_3893g;NaN;NaN
r_39;-1.34826597563895;0
r_3901;NaN;NaN
r_3902;NaN;NaN
r_3903g;-1.53678600286547;0.00166257774206554
r_3911g;-0.862496956807763;0.463571255473149
r_3919g;-1.48116065598789;0.00341570584899546
r_3927;-2.19243993168534;0.0139538926386882
r_3928;-2.14598181732234;0.0244827746625084
r_3929g;-2.51502482946128;0.00382844651840284
r_3937;-3.1588586937402;8.30874785165953e-07
r_3938;-3.3452903480664;4.84393252546498e-06
r_3939;NaN;0.334462686608081
r_3940;-1.33984879029381;0.00695000141548265
r_3941g;2.07256515082441;0.0491988802930465
r_3949g;-0.705436095644528;0.262482210349394
r_3957;1.64511753052436;3.36981794785627e-46
r_3958;-1.34826604238022;0
r_3959;-3.87495777705897;0
r_3960;-3.87495777705897;0
r_3961;-4.15993063638633;0
r_3962;-3.87495777705897;0
r_3987;NaN;NaN
r_399;-0.110061552183337;0.919348441729171
r_3996;NaN;NaN
r_4;NaN;NaN
r_40;-1.34826597563895;0
r_400;-1.75708927257524;0.200873575814511
r_4005;NaN;NaN
r_402;-1.99412692101202;0.0544137364269513
r_4038;NaN;NaN
r_4039;-1.34435442927206;0.000272181931345833
r_4040;NaN;NaN
r_4042;NaN;NaN
r_4043;NaN;NaN
r_4044;NaN;NaN
r_4045;-3.5055316441753;1.13478367714243e-09
r_41;NaN;NaN
r_410;-2.5649464298915;0.0400192375214476
r_412;0.0700410966269742;0.956151636634461
r_42;-1.34826597563895;0
r_43;NaN;NaN
r_436;NaN;NaN
r_437;NaN;NaN
r_438;-0.000382531214991439;0.0317092044355315
r_439;-0.000382531214991439;0.0317092044355315
r_44;NaN;NaN
r_440;NaN;NaN
r_443;NaN;NaN
r_445;-2.14591466387242;2.27672962639236e-19
r_446;-1.45557563847916;0.0330314975553008
r_447;NaN;NaN
r_448;-1.85477989761187;0.0354393599967754
r_449;3.09856023938975;5.27074581907095e-63
r_45;NaN;NaN
r_450;3.46887122521593;5.70900224692747e-63
r_451;-0.138315724581737;0
r_452;-1.35216597476009;0
r_453;-1.34826597563897;0
r_457;NaN;NaN
r_458;NaN;NaN
r_459;-0.184149934860718;0.662357905294081
r_460;NaN;NaN
r_461;NaN;NaN
r_462;-1.34461524384221;0
r_463;-1.65430287528366;0.0169546652637082
r_465;-1.88027946177265;0.0364682936344731
r_466;-0.146119845648717;0
r_467;-0.294518707963192;0
r_468;-2.33985990211826;0.000342179928159296
r_469;-1.20710036931848;6.48175058217645e-07
r_470;9.1785525589628;0
r_471;0.441752262908003;0
r_472;-7.14982300157501;2.20519014521794e-25
r_473;-2.33985990211826;0.000342179928159296
r_475;-1.61292809189776;0.0807576081886884
r_476;-1.40884032855982;0
r_477;-1.34940129665111;0
r_478;NaN;NaN
r_479;NaN;NaN
r_480;NaN;NaN
r_481;-0.927968707468533;0.251548360243506
r_482;NaN;NaN
r_483;-0.927968707468533;0.251548360243506
r_484;NaN;0.0952001736135847
r_485;NaN;NaN
r_486;0.0917134302105922;0
r_487;NaN;NaN
r_488;-1.61975197207621e-05;4.18906574637134e-08
r_490;0.000546730025086656;0.0131127829766934
r_491;-3.99549975311321;1.71834346741656e-08
r_492;-2.25925288861777;0.291031685004421
r_493;NaN;NaN
r_494;NaN;NaN
r_495;3.36693607344198;0
r_496;-2.01455310950633;0
r_497;-2.12934710143448;1.19546005278883e-07
