UniProt_Entry	SBY145e.1	SBY145e.2	SBY145e.3	SBY145n.1	SBY145n.2	SBY145n.3	SBY147e.1	SBY147e.2	SBY147e.3	SBY147n.1	SBY147n.2	SBY147n.3	SBY148e.1	SBY148e.2	SBY148e.3	SBY148n.1	SBY148n.2	SBY148n.3	SBY160e.1	SBY160e.2	SBY160e.3	SBY160n.1	SBY160n.2	SBY160n.3
Q6C497	0.00533765197592128	0.00575004495510251	0.00464028186307211	0.0141678607431167	0.00425955152184346	0.00327444193601906	0.00555019814364803	0.00703069510827513	0.00639872632090739	0.00490257997265166	0.0013625740967603	0.0033803595709718	0.00507019346946791	0.00514910745048749	0.00487857253921528	0.00228018119009188	0.00417111583717864	0.00151611065216115	0.00518396247465942	0.00299743777307278	0.00459736449607053	NA	0.00709229903310234	0.00209030895945592
Q6C4A1	0.00348465912533617	0.00366956325304438	0.00598022499525753	0.00274862506791595	0.0027221372352029	0.00306278580124718	0.00498457017798008	0.00542977218608705	0.00435725601831154	0.00275600690421593	0.00333051115508018	0.002905267046135	0.00288079644508118	0.00350062092795352	0.00333023653324701	0.00211409639607607	0.00198813496446164	0.0028357777257846	0.00201971700423473	0.00197707241815061	0.00195117086147167	0.00323486296422205	0.00308933107284052	0.00324843699665946
Q6C4A2	0.00279043421114194	0.00301200019532762	0.00306581596249859	NA	NA	NA	0.00207133403467716	0.00292611439922927	0.00263475626366476	0.000321651634887224	NA	0.00115703464095526	0.00158975932501083	0.00204490387787728	0.00178212667273958	NA	0.000308016377317411	NA	0.00255004002960674	0.00223072984853661	0.00268618832947285	0.00118760762775038	0.000605511757728775	0.00103540656275083
Q6C4A4	0.0677112286413359	0.0664893845663802	0.0689617183823371	0.0244640305863674	0.0241192158586621	0.0249664975155193	0.0606409635155031	0.0687113229808762	0.0666744368570671	0.023496309278838	0.0234704659326524	0.028333414780443	0.0638677766471138	0.0598947588977958	0.0574958117187114	0.0216992009645435	0.0216535344832648	0.0247878795171122	0.0587070751084527	0.0595254095235245	0.0606751403602194	0.0247939415142401	0.021468955230356	0.022635512372416
Q6C4A6	0.0498713424523197	0.0490940349805175	0.0452915472515308	0.0248638274743694	0.0246144025333673	0.0232736705957842	0.0565242903458781	0.0450084860646795	0.048605772370829	0.0237921955029516	0.0251487291063555	0.0262034084940998	0.049185711751576	0.0506135143740105	0.0488732617607299	0.0162607471783723	0.0204959989611181	0.0203457398290957	0.0512046881267567	0.0473472541687787	0.0456178986495806	0.0239267374550923	0.0222276010029384	0.0226799416957885
Q6C4A8	0.00945039282448034	0.0101957955414526	0.00928117527514341	0.00306720339470374	0.00394722296606468	0.00373994012722288	0.0070556022988382	0.00767402481533495	0.007343071309214	0.00438130363005446	0.00443630274093653	0.00424822868357714	0.00642557068202547	0.00617313633688495	0.00619043398181541	0.00442291928517365	0.00439740591331521	0.00462600770958815	0.00765155255184753	0.00725970218267481	0.00794066363582934	0.0042712052514377	0.00596692144412272	0.00520189966850017
Q6C4B2	0.0195013589691622	0.0199005551918903	0.0217294149783776	0.0133062573153419	0.0132264004821054	0.0112509840979778	0.0163053491152056	0.0202586416799185	0.0211722075944044	0.0118697455342367	0.0117749198478622	0.00993707033708356	0.0147734097105295	0.0158376113490864	0.0149707896863852	0.010508873115018	0.00988081984813492	0.0106894611741499	0.0160397231240693	0.0170128643346522	0.0190797745340677	0.00851472016222436	0.00831465258505267	0.0088470481325362
Q6C4B3	0.0146899792021294	0.0137248835357749	0.0149121299440304	0.00923457150605431	0.00206519056255151	0.00540732297101257	0.0164364062935882	0.0174186453386186	0.0175948260334207	0.0049662807385037	0.00440326503672823	0.00602098410460986	0.0211137645085153	0.0186801763426568	0.0182222618358141	0.00258476001928553	0.00321197163387155	0.0029753893581626	0.0199660678847852	0.0161238428880277	0.0183332761717731	0.0113942765302788	0.00940906645667625	0.00808259948728231
Q6C4B4	0.00153435100741403	0.00148513287206218	0.00201267948842585	0.00139838456809594	0.00140995947113816	0.00148587361390899	0.000994115080384615	0.001238116185372	0.00129390412610012	0.00146156755634693	0.00105928387472352	0.00096492450321502	0.000765534012586546	0.000938420980549943	0.00141676217837264	NA	0.000885600041272033	NA	0.00143379101535099	0.0013868151903942	0.00133313720241541	0.00119851256466804	0.000950711729145591	0.00120839645420371
A0A371CB60	0.012028140871371	0.0121569607907349	0.0110689007255729	0.00668028773567836	0.00719303040301053	0.00431079344758992	0.00730673319231696	0.00804027060512043	0.00798059393991823	0.00677902615459344	0.00462360822436474	0.00445236970477009	0.0096571770787459	0.00765551471819221	0.00798574732612542	0.00381953669823708	0.00579141170454658	0.00502426562825769	0.0154371521744198	0.014495191627886	0.0162424355282926	0.01020929577888	0.0123570644699029	0.00906467094926564
Q6C4B6	NA	NA	NA	NA	NA	0.00103830066301409	NA	NA	NA	NA	0.000908406719380602	0.00297656044132215	NA	0.00223048997811479	0.00196471453677456	NA	0.00549486250080776	0.00324296962740976	NA	NA	NA	0.00350542091050533	NA	0.00457593386461644
Q6C4B7	0.00711619354715865	0.00726003362587299	0.00776530208610735	0.00650622611250311	0.00769504450553908	0.00702826146838417	0.00649795494787456	0.00739066917442868	0.0072785029477638	0.00575164534692224	0.005853416288303	0.0050337893204176	0.00725065697371917	0.00726312945764487	0.00749644864564084	0.00507331269558489	0.00507474156574789	0.00587184021203421	0.00695852383188891	0.00652479564604083	0.00718559791628199	0.00548403870467221	0.00520974272222573	0.00559028766199525
Q6C4B8	0.00514937448580863	0.00513106904526386	0.00588931999452356	0.00279291043795808	0.00292312843351731	0.00418590971423831	0.00486009522903383	0.00659510543942624	0.00609009279608265	0.00302490900592287	0.00366337531326593	0.00332403074594885	0.00472309810861578	0.00439294515767217	0.00437014536817873	0.00321657439063625	0.00373376040777641	0.00440004276246372	0.0047063851595307	0.00450816739698675	0.00502862023407614	0.00278050979286274	0.00240664780982408	0.00337936513664881
Q6C4C4	0.0124691086573656	0.014311290998394	0.0142826715160434	0.012713249889535	0.00919604846853241	0.0104133109717259	0.0122176314731357	0.0128732978914685	0.0148346554354861	0.0113848064626077	0.00992170488778287	0.00858467905758297	0.0171177103860414	0.0169896603182253	0.0166766021589027	0.0143418212681406	0.013733320723586	0.0136941583819913	0.0251004270269109	0.0261916240183038	0.0264554588135912	0.0143794909200444	0.0140427727458705	0.0133944121627489
Q6C4C6	0.00707113930545714	0.006038584195667	0.00729298856802315	NA	NA	0.00104718393964753	0.00675474634046953	0.00809336889295817	0.00658401286382709	0.0015089922313943	0.00115815887060558	0.00222910254438502	0.00916870933195515	0.00839066151378628	0.00790927894138092	NA	NA	0.00193878428445621	0.00883662661002854	0.0093449037621864	0.00801304042284123	0.00186896775696088	0.00192984036119792	0.0014163071538781
A0A1D8NK96	0.00840885248780933	0.00688737887178181	0.00851663082258987	0.0186749557094985	0.0206064889096978	0.0172322338017869	NA	0.00604425267389126	0.00217889790699081	0.0155687892917912	0.0197511386099228	0.0122125058004783	NA	0.00063586391958484	0.00644626392448644	0.0160642638270411	0.0195121000022602	0.0202238147465195	0.00816709517679218	0.0110626470854254	NA	0.0136176090422601	0.0159096502514456	0.0281979468437994
Q6C4C8	0.727893272138729	0.690886984990956	0.677552645009432	0.102687272647876	0.127063354194146	0.138801628993302	0.874163580334347	0.857595014867511	0.779167976938445	0.121588088200372	0.129999470418055	0.269296112809471	0.72730831214757	0.706682747826423	0.673915176957415	0.0923442646324773	0.09954546371811	0.118611118036027	0.473931814062778	0.460551100577123	0.461471505896993	0.106410440850324	0.0971990604647336	0.105201108722668
Q6C4D0	NA	0.000625524602170488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00238679254373919	0.00218084576242981	0.00305200042754515	NA	NA	0.00108377108234075
Q6C4D1	0.0222225692472113	0.0244130500707219	0.0246288305163653	0.00860409675303485	0.00605394176603414	0.00765827022796399	0.0221762771454504	0.0203191825081736	0.0238209083213199	0.00977501392459567	0.00905906575317495	0.0103685136519244	0.0204723432892201	0.0194336137635418	0.0210870173176679	0.0103366887658484	0.00999710078525374	0.0104078219412468	0.0221739812855495	0.0238873614454237	0.0276903424053948	0.0112542482379179	0.0111125562268089	0.0116128605958773
Q6C4D2	0.00251384033884393	0.00274894704458572	0.00172453453492869	NA	NA	NA	0.00251070170720326	0.00313284893033394	0.00359998331418324	NA	0.00135165094619972	0.0014100349742859	0.00439416466977223	0.00286374470255541	0.00479767215956028	NA	NA	NA	0.00467082648331709	0.00366805159764747	0.00287266807942856	NA	NA	NA
Q6C4D5	0.0089134609564466	0.00857062470545935	0.00939478464064365	0.00501050736006182	0.00378977878113839	0.00378518360449872	0.00844433206486746	0.0080785581108791	0.00763370459851552	0.00484986143860646	0.00422907687597482	0.00412657817892267	0.00752189291905728	0.00748447387098988	0.00737377150238324	0.00336123324540473	0.00315073847902034	0.00367962076010801	0.00869742552584286	0.00809998299620852	0.00857030900443339	0.00517852228712506	0.00497129887915153	0.00462701604185875
A0A1D8NK91	0.00404137408602207	0.00156210761005502	0.00187577398327789	NA	0.00203802341249943	0.0020156753765441	0.00328844669459346	0.00439215227349775	0.00350661950837093	0.00212322467536051	0.00181260708368539	0.00213000885329296	0.00215184784349166	0.00509176560478205	0.00465748558737955	0.00206560765979396	0.00154658216199508	0.00111590650951013	0.00309793790138759	0.00424966991076955	0.0020079687066842	NA	0.000668820226660437	0.00204149455342604
Q6C4D8	0.0296822420777944	0.0325078134736148	0.03111954298507	0.0243018656693056	0.0199712663936507	0.025774954280328	0.0251894266848315	0.0279103024692268	0.0254100444630736	0.0230132020336407	0.0239221326307827	0.0180683324326253	0.0244786069634993	0.0249342585385718	0.0250567666850401	0.0254142032654164	0.0225084967485986	0.0270535639675821	0.0291589615228506	0.0291214710316934	0.0332473328355901	0.0200339579742342	0.0220892619636475	0.0220734276027376
B5FVF6	0.00855345835405488	0.00737921389895301	0.00772972418255045	0.00269557615630819	0.00392276593160418	0.0053825137933137	0.0076330688478368	0.00812474139211733	0.00695854800711721	0.00614620879697382	0.00665519231719432	0.00549483227261783	0.00563745080111196	0.00949172001657656	0.0101034126317209	0.00565088216717576	0.0053772442455499	0.00604545585606877	0.00752516088936491	0.00807704512198415	0.00680446321975118	NA	NA	0.00348736593555091
Q6C4E0	0.00701336230455668	0.00723408071772834	0.00767050197284999	0.00271467019730766	0.00267877738922935	0.00273178954598122	0.0079040793130321	0.0058851652746216	0.00745007476853085	0.00227286893602774	0.00233218563518374	0.00328020211817341	0.00771860148090643	0.00775225138930496	0.00796641114455996	0.00236343978334987	0.00293984480023479	0.00216117520068188	0.0111098397533127	0.0101729625243699	0.0104652873670519	0.00437528551259924	0.00279621006837183	0.00426907314379824
Q6C4E1	0.00540665641880061	0.00472227894664365	0.00541294930291972	0.000419710685035676	0.00106285123024105	0.000939982017913952	0.00568109443200073	0.00579577996467543	0.00580602872356793	0.00109944234775308	0.00107029118637457	0.00200227665672043	0.00668415356984634	0.00632192862170165	0.00633398784877991	0.00188957252610464	0.00211878137338037	0.0020177136342005	0.00587457850250297	0.00567839755064307	0.00645950783345857	0.00127979432639009	0.0017765850096066	0.00187119768887438
Q6C4E8	0.00310670688920325	0.00375907017158054	0.00278481372183558	0.00117326092347357	NA	0.00190589447729414	0.00240568070119022	0.00332321585092757	0.00276337452588275	0.00164891663957015	0.000877441735570478	0.00161116097816306	0.00235146658966575	0.00323365942666044	0.00375586931292111	0.000428403048453548	NA	0.0007627747811097	0.0025327656856201	0.00224029205625249	0.00399292688300434	NA	NA	NA
Q6C4E9	0.144097568655219	0.142537049219385	0.151156330031921	0.206861407414107	0.187561532005705	0.191297509788429	0.130463628129389	0.141778888795774	0.140176861370424	0.194928131403581	0.193407476335034	0.121727170540203	0.145877987678364	0.134356079766124	0.136181921487922	0.195005578316251	0.181202704665606	0.188398440712653	0.149618729614158	0.149633139330407	0.15479304870307	0.171959161646223	0.161595395728815	0.159218365523899
Q6C697	0.00988974163455287	0.0105479304844601	0.0094557788589395	0.00405916473839578	0.00516130507194933	0.00398207408985426	0.00792352774743922	0.0107377277713561	0.00941329655430314	0.00408590745779074	0.0035874843991932	0.00413831143557396	0.00960221714975081	0.00954621254979537	0.0085570219696676	0.00483586449978845	0.0028254087996662	0.00208223259423374	0.0109412943634445	0.0081323045089165	0.0101537117750634	0.00709230065734659	0.00470610094369901	0.00412857351695526
W0TYM5	0.013961138482405	0.0109146408893403	0.0151132880014768	0.00749883626458292	0.0144601158536129	0.00734458775133337	0.0149528223027965	0.0144048222670213	0.0161723271611997	0.0136929399683438	0.013356446656074	0.00763949461585137	0.0192348944517866	0.0194230413027205	0.019567714738686	0.0209963938141137	0.0179424272511635	0.0157259234122773	0.0234202033457402	0.0214754092783255	0.0213688783971602	0.0123619133088741	0.0138119667848826	0.0104589706526362
Q6C696	0.00458989915435629	0.00545048583500182	0.00603452576757134	0.00463137279990666	0.00209271216635767	0.00404047470939726	0.00568050911883861	0.00715468907679437	0.00652571362474074	0.00433880194531843	0.0040818876872738	0.00369572393436637	0.00696777403912469	0.00667023136734025	0.00613839958708071	0.00585731606881359	0.0042593139163188	0.0054150452317086	0.0127544270912788	0.0114629605187343	0.0114570680186688	0.00567930006611132	0.00538466760348707	0.00580032371003771
Q6C695	0.015151734618502	0.0144585581062453	0.0158462992246751	0.00549542596087429	0.00638353093407048	0.00556999868688421	0.016188453534719	0.0177455564666167	0.0179673001091522	0.00534053513441432	0.00551357678968256	0.00740900541576169	0.0273270927622698	0.027196346565547	0.0255098389772339	0.00592414729061665	0.00668332299050245	0.00816078158217516	0.0335574467009013	0.0329240028234455	0.0333579475321697	0.011355917361405	0.00843704241724878	0.00964300519248718
Q6C690	0.0139100235538674	0.0124315292973957	0.0142562691494026	0.0159092566469915	0.015914608823451	0.0162950702790848	0.0102653272334466	0.0121333549442799	0.0117843028358836	0.0139059299643033	0.0139339079827317	0.0092648644920947	0.0119211854523334	0.0115922411642247	0.0102658706296195	0.012011347950826	0.0125640886404621	0.0157438140114548	0.0139543509648109	0.0115934981644432	0.0140404071463661	0.0144868163860981	0.011538839919095	0.0134785448878358
Q6C679	0.00266851605632018	0.00147027638357738	0.00234380610607195	0.00413460582809927	0.00345299081145213	0.00334371545141412	0.00112753116487179	NA	0.00193699256919856	0.00423722931830534	0.00359389088436981	0.00264072532370728	0.00244289719530849	0.00213157235562161	0.0027106708505143	0.00127832162312906	0.00508775156181465	0.00253686610009103	0.00278758938362644	0.00271730905504004	0.00219843054345732	0.00289788107219633	0.00390793005057445	0.00359560310294506
Q6C676	0.0849260924823815	0.0881318806241089	0.104175000628335	0.0148614328752706	0.0131411523100095	0.0126208895692534	0.0557556315154633	0.0659859268192964	0.0654961646886109	0.0128771075776231	0.0142870406212665	0.0177447516751056	0.0532438824098477	0.0595200300031259	0.0597783075206417	0.011592766629818	0.0120823168667103	0.0114203697337926	0.0252870290032233	0.024201445997976	0.0291086910844197	0.0068170247884444	0.00486568423735031	0.00562558403977454
Q6C675	0.0124208885097982	0.0126564991287208	0.0216842449760697	0.00346079840657659	0.0069732984116105	0.00336566690077952	0.0152417905960578	0.0169725052541092	0.0191829118601166	0.0025710022306447	0.00409538212905492	0.00413261199632256	0.016632195928817	0.0147181014814597	0.0101137292486484	0.000439983081199663	0.00115713243454452	0.00129649077340734	0.0248216338340063	0.0155269320181714	0.0214202421133569	NA	0.00337755444561341	NA
Q6C671	0.00280826163477495	0.00275474197966638	0.00254837098264961	NA	0.00234858336642321	0.00195739656181783	0.00196527808681791	0.00202680843191963	0.00127158165629818	0.00105478292981361	0.00172852576886961	0.00126419015087525	0.00176880652561812	0.00172892013940107	0.00202304608708769	NA	0.000869812216169099	0.00196551555072608	0.00212495934766304	0.00227719806015877	0.00212936627971357	NA	NA	0.00151438155064417
Q6C670	0.00132022520793959	0.000913598970432528	NA	NA	NA	0.00679042981452884	0.00099351170491017	0.00116912477781845	0.000963627157586114	NA	NA	0.0062597338078547	0.000821229248821269	0.000382518151829026	0.000896328782355914	NA	NA	NA	NA	0.00185018999215515	NA	NA	NA	NA
Q6C666	0.0151018937057178	0.0174911911151141	0.017719448747499	0.00710991480431503	0.0137822603166831	0.00715706490210461	NA	0.0102510507614433	0.0128638159334097	0.00654851050641988	0.00405021170330429	0.00465876110452745	0.0119657306529052	0.0113633988191773	0.0134122192697915	0.00293629013220253	0.00216471876445756	0.00300027157179258	NA	NA	0.00958130366731771	0.00541023653998774	0.00508416827749182	0.00656337074276047
Q6C660	0.0048854615201437	0.00479194125862637	0.00457696444288363	0.0043803332202234	0.00258420661467054	0.00271658466759056	0.00439857474485879	0.00401006651964998	0.00447180817275168	0.00251666755494498	0.00191420491580974	0.00200318706839858	0.0035802560656725	0.00443598954140276	0.00314988844568648	0.0027592784689632	0.00201306550609737	0.0018695261935498	0.00280211350160707	0.00306801125911655	0.00371504153301443	0.00127409102849039	0.00134239535375153	0.00200678595888654
Q6C658	0.0511090938658748	0.0477659478309013	0.0511429859373514	0.0229271551568919	0.0176555407357515	0.0241163589398041	0.045663156002148	0.047878995316088	0.0440307990250829	0.0195095538523537	0.0202827099171383	0.0187676018720052	0.0409340756197256	0.0419444357533259	0.038597071323215	0.0153632281655186	0.0153029493797764	0.0185955806883134	0.0418733324392032	0.0383413295103623	0.0430747893009998	0.024528271311445	0.0193813668742696	0.0246832949759594
Q6C657	0.0706426938652054	0.0716460485711724	0.084483696709476	0.0234811977740328	0.0210794223833403	0.0225204145546234	0.0693895101180188	0.0731137768223305	0.0746977361541124	0.0230913766968209	0.0229732015815443	0.0276600419957629	0.0667152093188328	0.0620303174338643	0.0609372194401004	0.0142747808644866	0.0179296311486174	0.0186365692567233	0.0713658536015235	0.0712585157255243	0.0732150989931227	0.0175128842476226	0.0193258604270849	0.0218895398600986
Q6C653	0.14438032173854	0.15040076888543	0.149138672143851	0.0204313928916472	0.0159558561340362	0.0179525738019693	0.173564188662805	0.158149497050747	0.170625735364273	0.0248103777063805	0.0212928462259109	0.0476567119725866	0.157248478623495	0.159260256560392	0.15419939585459	0.0217678225718974	0.01904295155454	0.0165787655372034	0.157908286190617	0.1568170897169	0.160388094686581	0.0284980569247196	0.0252927079432427	0.0258471202828827
Q6C651	0.0117189444356332	0.0118490718198698	0.0114446296984695	0.00683030219987982	0.00564817876267908	0.00577988005774857	0.0121258792968264	0.0121437834782902	0.0128626194078088	0.00614314343184157	0.00583061858512002	0.00593785226139202	0.00965215285549246	0.0104963161724383	0.0118641685598022	0.00197177750853448	0.00372151316778095	0.00455275668768638	0.00705389939562545	0.00763554714752123	0.00906198904730914	0.0045882743248851	0.00560791336271817	0.00547225312041075
Q6C649	0.0111749058991016	0.00815021031485807	0.00895045581688233	NA	NA	0.0046481750373085	0.0119756255676054	0.00980329292660539	0.010182927042438	0.0156523666275882	0.00492040697620891	0.00593988769313526	0.00886313006397368	0.0071209972430125	0.0054730103974536	0.00954219556889271	0.0158305377828237	0.0166217260458201	0.00527812820866507	0.00495415085001653	0.00635403024854798	NA	NA	0.0121030994130608
Q6C648	0.0278962582694731	0.026058027158177	0.0220447787446131	0.0160660750747178	0.0206981410380487	0.0199268830814411	0.0165098358492845	0.0214207911151877	0.0195311895386099	0.0221237067261314	0.0165944949841337	0.0151647644191261	0.0171648211537151	0.020825781987472	0.0196602910187348	0.0167359097040735	0.021806070287443	0.021383449564585	0.0142585049470398	0.0149690196078746	0.0172137560009747	0.01294695323743	0.00713426861073786	0.012496666636117
Q6C647	0.00605985304919075	0.00613821444304369	0.0072923554268504	0.00539183099983327	0.00433279025487612	0.0043216181861883	0.00529033304894172	0.00636560232000001	0.00630006678083953	0.00486072047961814	0.00425423265316421	0.00339322096725567	0.00573916689979052	0.00541025408533742	0.00564768466156125	0.00352248631338567	0.00428217259554075	0.00398488588181369	0.00674325804632692	0.00629138009464389	0.0059708031754104	0.00319862431361573	0.00307856929298802	0.00338008180335432
Q6C643	0.013729873847793	0.0122501412661558	0.0114142268033593	0.0271265739644065	0.0245544351959491	0.0241482018080072	0.0135529784398627	0.0147906734170246	0.0147384659028546	0.0240743645074034	0.0220257254038743	0.0143155064899208	0.0375435624856805	0.0359599280897181	0.0362837970512388	0.0271684400984818	0.025091029711515	0.0243005288354128	0.0139221961525237	0.0137049053212296	0.0147324984019058	0.0175687711283879	0.0160392866829616	0.0154487045484779
Q6C642	0.00702310669637172	0.00512638920191575	0.00627185668690962	0.0131650810025363	0.0133402085953337	0.0151573777074353	0.00804608498009908	0.00867586147218218	0.0078987941543278	0.0118211199440051	0.0122733865328404	0.00844900059150785	0.0334752338964094	0.0318981364021226	0.0311909298867205	0.0108818299700553	0.0129826054041114	0.0137978865569291	0.00727096505003659	0.00610945053676768	0.00683584044977676	0.00615821568221279	0.00763193819933758	0.00850086729634789
Q6C641	0.0050448419681815	0.0047335457986895	0.00392354388014907	0.00714808633281716	0.00842450260612108	0.0089137874684874	0.00263512935115424	0.00295693118629265	0.003693103573876	0.00699073852453742	0.0079023204113167	0.00502469422417799	0.00354312984146691	0.00381683256590882	0.00317139585929636	0.00442546151065031	0.00596575544786679	0.00560639479097358	0.00661123679722925	0.00569444951561379	0.00689654847988831	0.00563280053125812	0.00479285939811295	0.00591792953697467
A0A371CBM7	0.156439758575024	0.145821604164418	0.12679856450503	0.0572685117561308	0.0363172899513807	0.0658332863189607	0.169189216776977	0.160854244018756	0.145519003140648	0.0636352252926419	0.0987911788884668	0.0709165285905823	0.129031465037184	0.151869974627219	0.134706511623209	0.0455776353189657	0.0517533534000321	0.057928093957062	0.101081266415262	0.122282604408874	0.12188973019639	0.0496824314078607	0.0550412810850209	0.0905271517806719
Q6CA83	0.00569716287130777	0.00501047208493983	0.0053399225579929	0.00291912345619484	0.00331045379853962	0.00305959501562135	0.00390311312400934	0.00453586323152866	0.00422460121561283	0.00277509930608029	0.00253536930586717	0.00285492335799553	0.00389680612252473	0.0040473678512942	0.00337576250645754	0.00198209642088985	0.00199427592872259	0.00236266001401212	0.00446807938003225	0.00398466738269626	0.00392545543797617	0.00292993259601533	0.00273295400435072	0.00254083340306249
Q6CA88	0.0168631871799926	0.0157218029399333	0.0159861308842097	0.0122216581552466	0.00885860570831525	0.0127716242616857	0.0188495041004951	0.0184215146064008	0.0174851598418527	0.0102183997411186	0.0120364136552802	0.00901273724883099	0.0173267357600132	0.0184982121892671	0.0161644334405566	0.0076857079042056	0.00840806827551888	0.00857725198850655	0.0178534145190063	0.0186486909257931	0.0203251805679325	0.0100536676816612	0.00855875106001369	0.0114556283435017
Q6CA89	0.0257291679141293	0.0322471830391311	0.0376648761439536	0.00885070822597479	0.00719262181188184	0.0085010549485644	0.0266922295706621	0.0372465096156643	0.0337325668539662	0.00747641058844138	0.00963186781292945	0.0119289914363184	0.0280363376273051	0.0292015942356331	0.0293906035901776	0.00839514509284823	0.00903072255536124	0.0100218073850444	0.0353988542996434	0.0353452052493619	0.0423944204728777	0.00864874914392996	0.00703472666018917	0.0121774616063736
Q6CA90	0.00591929388273729	0.00670810685671978	0.00680780849115585	0.00583775290864446	0.00628485997158441	0.00618987808877193	0.00640687509100848	0.0064401796199686	0.0054163675850714	0.00536450965731195	0.00421650325415883	0.00443114785068107	0.00542231460718283	0.0053323086073646	0.00584294253101058	0.00353309366662096	0.00417430596100433	0.0036579680665674	0.00557573431057541	0.0070152885452683	0.00696585436821781	0.00435271139826958	0.00407235957748516	0.0045514745700087
B5FVD8	NA	NA	NA	NA	0.000510718280294311	0.000320569689159661	NA	NA	NA	NA	0.00073496635507054	0.000421115569166061	NA	0.000300055822362588	0.000530036507806633	NA	0.000169213641648692	0.000270412272232768	0.00193931983817336	0.00277567574726057	0.0015879825058966	NA	NA	NA
Q6CA91	0.00276309926695354	0.00243018360832176	0.00286841260050968	0.00340783171447253	0.00328124150986539	0.00324772334236362	0.00214488154508068	0.00196074463208589	0.00214802634411012	0.00260312263522978	0.00336103564740946	0.00231521730043213	0.00119620915781949	NA	NA	NA	0.0012674248994655	0.00175688388547187	0.00185264074376812	NA	0.0013480929494403	0.00217132928316695	0.00194835610837721	0.00196486368405972
Q6CA92	0.121472556115577	0.123324756064517	0.116766582457348	0.0828579490636712	0.0644784677695056	0.0675192791970733	0.115850414972125	0.109935683682642	0.112487609236434	0.112440110607962	0.117803463325251	0.0769387408983544	0.0907597764787446	0.0921386877044192	0.0907758703380948	0.143586596438129	0.11020085905651	0.116153863409552	0.0858729321411753	0.0864461763378247	0.0941438302463922	0.0733604571682227	0.0803922565828846	0.0780378358116458
Q6CA93	0.019012851245553	0.0228037853231887	0.0283381273806074	NA	NA	0.0155579122205801	0.0244702645022541	0.0254355580540119	0.0248057781104321	NA	NA	0.00950153369692858	0.0129273377111554	0.0209578650388699	0.0213033668234939	0.0128809878563272	0.0111349638591685	0.0126080274638894	0.0227561105830194	0.0195120245947622	0.0225469682210579	0.0125443327419836	0.0160421837643945	0.0158218356293893
Q6CA94	0.00533937698209105	0.00495031427410296	0.00500903736726974	0.0047290404251246	0.00335575575188753	0.00263305074772547	0.00517380334864999	0.004188209913503	0.00542954239157869	0.00423130146767522	0.00245866861512206	0.00271208302577007	0.00453433867501663	0.00553080700292258	0.00477991478099387	0.0025244702391	0.00381905226131657	0.00388240787262303	0.00551391165962253	0.00573132128611209	0.00709105145889294	0.00391487809203483	0.00331332496146732	0.00344740358876841
Q6CA96	0.0032868477649645	0.00362716896365864	0.00451260999951676	0.000740662539794316	0.000543151891503058	0.00115051214795836	0.00441836850169349	0.00411591919802041	0.00426819237021715	0.00125677289992206	0.00157393781176024	0.00190489188825612	0.00322366599605903	0.00372966310833361	0.00232894988215887	0.00165779878276203	0.00167501296234951	0.00237391283707698	0.00373624351693317	0.00478548944686779	0.00431895236275092	0.00100099021192737	0.00138384689322391	0.00204609528828288
Q6CA97	0.149875601087725	0.142392824338969	0.16162253043572	0.0729803224741901	0.0849611884487251	0.0931905386681199	0.144741297115708	0.145441437681722	0.133257174637865	0.0702592127072479	0.0725661492249626	0.0738639483464085	0.196657544147152	0.169481322623585	0.167931409478115	0.0568819498604853	0.0637940986554038	0.0670594204658869	0.131410882112522	0.124927317717413	0.123550812519159	0.0851763360274523	0.0773589806370804	0.0817400743612946
Q6CA98	0.0103593745323161	0.0108320170739643	0.0118900631972207	0.00870166023323515	0.0104320790654621	0.0106385290418179	0.00867470972791309	0.0114007202633895	0.0106358987699099	0.0100120639061636	0.00946288678984723	0.00777718944203906	0.0111305776438167	0.0110708419124782	0.0110296454220922	0.00996174299137806	0.00832014650159232	0.0099940452100048	0.0125133408824483	0.0128000489884037	0.0142985831811351	0.00905852151649558	0.00911917247067949	0.00945201416499231
Q6CA99	0.0055961753261008	0.00595067665119086	0.00765442315623033	0.00202463377847508	0.00242725400550428	0.00219667459701188	0.00567041034247005	0.0067869257400853	0.00668087769663523	0.00243981037714406	0.00180065912560931	0.00243352174319678	0.00589825312740412	0.00587971767454492	0.00584792020955564	0.00136927500597497	0.00154723379700282	0.00176724685571715	0.0065344312985142	0.00639603957178662	0.00692312838698564	0.00282835948346304	0.00203893526545852	0.00212230479202905
Q6CAB2	0.00835217024100304	0.00787639824602102	0.00767156552427655	0.00727232029302842	0.00320004850113024	0.00407812067449735	0.00680289141825771	0.00921563663800396	0.00723510203667576	0.00439119622486311	0.00356588946030401	0.00328181757038805	0.00627238255906622	0.00597763459575159	0.00619648343052036	0.00181645551271036	0.00359292627632006	0.00285249967079323	0.00632702465257055	0.00764871625221977	0.00541728315539494	0.00233770364029051	0.00136938346719992	0.00365034352171597
